GrLivArea,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,distFromCenter,cluster
1652,120,RM,5587,IR1,HLS,Inside,Crawfor,TwnhsE,1Story,8,5,2008,2008,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,1600.0,Ex,Y,SBrkr,1652,0,2,2,Gd,1,Attchd,482.0,Y,368,11,2008,2008.916667,0.916666667,Partial,-93.636949,42.058421,2.600498937527642,0
2021,60,RL,23257,IR3,HLS,CulDSac,Gilbert,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,Ex,Y,SBrkr,887,1134,2,3,Gd,1,BuiltIn,422.0,Y,100,9,2006,2006.75,0.75,Partial,-93.636955,42.058274,2.591028690034346,0
1412,60,RL,8499,IR1,Lvl,Inside,Gilbert,1Fam,2Story,6,5,2006,2007,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,Ex,Y,SBrkr,616,796,2,3,Gd,1,BuiltIn,432.0,Y,36,3,2007,2007.25,0.25,Partial,-93.637046,42.058059,2.5786025413702123,0
1464,20,RL,15256,IR1,Lvl,CulDSac,Somerst,1Fam,1Story,8,5,2007,2007,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,1485.0,Ex,Y,SBrkr,1464,0,2,3,Gd,0,Attchd,754.0,Y,328,8,2007,2007.666667,0.666666667,Normal,-93.637848,42.059293,2.672693527458266,0
1690,75,RM,8850,IR1,Bnk,Corner,OldTown,1Fam,2.5Unf,7,6,1916,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,Ex,Y,SBrkr,815,875,1,3,TA,1,Detchd,225.0,Y,330,7,2006,2006.583333,56.58333333,Normal,-93.637763,42.059411,2.6788816631700825,0
1092,160,RM,1680,Reg,Lvl,Inside,BrDale,Twnhs,2Story,6,5,1971,1971,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,TA,Y,SBrkr,525,567,1,3,TA,0,Detchd,264.0,Y,0,3,2010,2010.25,39.25,Family,-93.637671,42.059645,2.692514363829061,0
1012,30,RH,9800,Reg,Lvl,Corner,SawyerW,1Fam,1Story,5,5,1920,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,TA,N,FuseA,1012,0,1,2,TA,0,Detchd,429.0,Y,201,4,2010,2010.333333,60.33333333,Normal,-93.635824,42.058194,2.567054017570044,0
1210,80,RL,11080,Reg,Lvl,Corner,Mitchel,1Fam,SLvl,6,6,1975,1975,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,1128.0,TA,Y,SBrkr,1210,0,2,3,TA,0,Attchd,528.0,Y,0,5,2006,2006.416667,31.41666667,Normal,-93.635753,42.05793,2.548605360887511,0
1256,20,RL,8000,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,6,1959,1959,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,1256.0,Gd,Y,FuseA,1256,0,1,3,Gd,0,Attchd,311.0,Y,240,5,2008,2008.416667,49.41666667,Normal,-93.636822,42.058173,2.5821852871010127,0
1130,30,RL,10800,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1920,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,1120.0,Ex,Y,SBrkr,1130,0,1,2,TA,1,Detchd,720.0,Y,229,6,2006,2006.5,56.5,Normal,-93.636798,42.058445,2.59950572705009,0
858,85,RL,7252,IR1,Lvl,CulDSac,Sawyer,1Fam,SFoyer,5,5,1982,1982,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685.0,Unf,0.0,858.0,TA,Y,SBrkr,858,0,1,2,TA,0,Detchd,576.0,Y,120,4,2009,2009.333333,27.33333333,Normal,-93.637279,42.05701,2.5146688775847603,0
1188,20,RL,14175,Reg,Lvl,Inside,Sawyer,1Fam,1Story,6,8,1956,1956,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,Unf,0.0,988.0,TA,Y,FuseA,1188,0,1,1,TA,1,Attchd,621.0,Y,422,6,2008,2008.5,52.5,Normal,-93.637299,42.057006,2.5147691110532735,0
1412,50,RM,6000,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,1950,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,Ex,Y,FuseF,825,587,1,4,TA,1,Detchd,280.0,Y,45,5,2009,2009.416667,59.41666667,Normal,-93.637917,42.05817,2.6011495332668146,0
1040,80,RL,7176,IR1,Lvl,CulDSac,Sawyer,1Fam,SLvl,6,6,1978,1978,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,960.0,Fa,Y,SBrkr,1040,0,1,3,TA,1,Detchd,616.0,Y,311,7,2006,2006.583333,28.58333333,Normal,-93.636047,42.057854,2.548411688440908,0
1376,50,RL,8850,Reg,Bnk,Inside,BrkSide,1Fam,1.5Fin,6,7,1920,1950,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,768.0,Ex,Y,SBrkr,752,624,1,3,Gd,0,Detchd,576.0,P,198,2,2007,2007.166667,57.16666667,Normal,-93.635833,42.057533,2.523904399133502,0
1301,30,RM,6911,Reg,Lvl,FR2,BrkSide,1Fam,1Story,5,5,1924,1950,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,0.0,1145.0,TA,Y,SBrkr,1301,0,1,2,Fa,0,Detchd,440.0,Y,0,10,2009,2009.833333,59.83333333,Normal,-93.635951,42.057419,2.518388139811788,0
1629,60,RL,13830,IR1,Lvl,Inside,Gilbert,1Fam,2Story,5,5,1997,1998,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,928.0,Gd,Y,SBrkr,928,701,2,3,TA,1,Attchd,482.0,Y,246,3,2010,2010.25,12.25,Normal,-93.639325,42.058201,2.629340809761351,0
1761,60,FV,10207,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,6,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,874.0,Ex,Y,SBrkr,874,887,3,3,Gd,0,Attchd,578.0,Y,249,8,2007,2007.666667,0.666666667,Partial,-93.639293,42.058201,2.6287263851099993,0
936,20,RL,10295,Reg,Lvl,FR2,NAmes,1Fam,1Story,4,6,1969,1969,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,0.0,936.0,TA,Y,SBrkr,936,0,1,2,TA,0,Attchd,288.0,Y,16,9,2008,2008.75,39.75,Normal,-93.638647,42.058151,2.613296901866679,0
1316,70,RL,8969,Reg,Bnk,Inside,Crawfor,1Fam,2Story,6,6,1926,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,644.0,Ex,Y,SBrkr,672,644,1,2,TA,1,Detchd,369.0,P,192,7,2008,2008.583333,58.58333333,Normal,-93.633329,42.057022,2.452023300159403,0
1440,90,RL,12108,Reg,Lvl,Inside,Edwards,Duplex,1Story,4,4,1955,1955,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1440.0,TA,N,FuseF,1440,0,2,4,Fa,0,,0.0,Y,0,9,2008,2008.75,53.75,Normal,-93.634626,42.057268,2.4873889823622912,0
1524,160,FV,2998,Reg,Lvl,Inside,Somerst,TwnhsE,2Story,6,5,2000,2000,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,756.0,Ex,Y,SBrkr,768,756,2,2,Gd,0,Detchd,440.0,Y,32,6,2006,2006.5,6.5,Normal,-93.634644,42.058747,2.5852836253182527,0
1370,80,RL,10000,Reg,Lvl,Corner,NAmes,1Fam,SLvl,5,6,1956,1956,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,281.0,1058.0,Ex,Y,SBrkr,1370,0,1,3,TA,1,Basment,300.0,Y,311,2,2006,2006.166667,50.16666667,Normal,-93.634231,42.059599,2.6357890273531175,0
925,20,RL,7000,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,6,1961,1961,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,925,0,1,3,TA,0,Attchd,300.0,Y,0,7,2007,2007.583333,46.58333333,Normal,-93.634513,42.059375,2.6249426300273533,0
630,180,RM,1526,Reg,Lvl,Inside,MeadowV,Twnhs,SFoyer,4,8,1970,2002,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,Unf,0.0,630.0,TA,Y,SBrkr,630,0,1,1,Gd,0,Attchd,286.0,Y,0,5,2009,2009.416667,7.416666667,Normal,-93.632917,42.059239,2.5940775220540355,0
1431,80,RL,9150,IR1,Lvl,Corner,NAmes,1Fam,SLvl,6,5,1962,1962,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371.0,Unf,0.0,1099.0,Gd,Y,SBrkr,1431,0,1,3,TA,1,Basment,296.0,Y,174,12,2008,2009.0,47.0,Normal,-93.632913,42.059169,2.58935001060336,0
1226,120,RL,3782,IR1,Lvl,CulDSac,Greens,TwnhsE,1Story,8,5,1981,1981,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,960.0,Unf,0.0,1226.0,TA,Y,SBrkr,1226,0,1,1,Gd,2,Attchd,484.0,Y,211,9,2009,2009.75,28.75,Normal,-93.632013,42.059518,2.601497318679979,0
1417,20,RL,8750,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,1997,1998,BrkFace,209.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1111.0,Unf,0.0,1417.0,Ex,Y,SBrkr,1417,0,2,3,Gd,1,Attchd,511.0,Y,177,8,2009,2009.666667,11.66666667,Normal,-93.631581,42.059636,2.6043481146430656,0
1689,20,RL,9990,Reg,Lvl,Inside,Mitchel,1Fam,1Story,4,5,1991,1991,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,1680.0,Gd,Y,SBrkr,1689,0,2,3,TA,1,Attchd,432.0,Y,548,7,2008,2008.583333,17.58333333,Normal,-93.631622,42.059309,2.5828357512650846,0
928,20,RL,13300,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1956,2000,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,928.0,TA,Y,SBrkr,928,0,1,2,TA,0,Attchd,252.0,Y,417,6,2007,2007.5,7.5,Normal,-93.631633,42.059304,2.582628058636524,0
2490,20,RL,11128,Reg,Lvl,Corner,Somerst,1Fam,1Story,9,5,2005,2006,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,0.0,2458.0,Ex,Y,SBrkr,2490,0,2,2,Ex,2,Attchd,795.0,Y,296,10,2009,2009.833333,3.833333333,Normal,-93.631572,42.059332,2.5838000789849462,0
1953,60,RL,53107,IR2,Low,Corner,ClearCr,1Fam,2Story,6,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0.0,1580.0,Ex,Y,SBrkr,1079,874,2,3,Gd,2,Attchd,501.0,Y,447,6,2007,2007.5,15.5,Normal,-93.632571,42.058136,2.5159221933794873,0
958,20,RL,12772,IR1,Lvl,CulDSac,NAmes,1Fam,1Story,6,8,1960,1998,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498.0,Unf,0.0,958.0,TA,Y,SBrkr,958,0,1,2,TA,0,Attchd,301.0,Y,0,4,2007,2007.333333,9.333333333,Normal,-93.628831,42.061394,2.6959523167621735,0
630,180,RM,1470,Reg,Lvl,Inside,MeadowV,Twnhs,SFoyer,4,6,1970,1970,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,Unf,0.0,630.0,TA,Y,SBrkr,630,0,1,1,TA,0,,0.0,Y,0,4,2006,2006.333333,36.33333333,Normal,-93.629174,42.060516,2.639210208551626,0
630,180,RM,1491,Reg,Lvl,Inside,MeadowV,TwnhsE,SFoyer,4,6,1972,1972,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,GLQ,480.0,630.0,Ex,Y,SBrkr,630,0,1,1,TA,0,,0.0,Y,120,5,2010,2010.416667,38.41666667,Normal,-93.629016,42.060431,2.632026687924611,0
2290,20,RL,17169,IR2,Lvl,CulDSac,NridgHt,1Fam,1Story,10,5,2007,2007,BrkFace,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1684.0,Unf,0.0,2320.0,Ex,Y,SBrkr,2290,0,2,2,Ex,1,Attchd,1174.0,Y,222,8,2007,2007.666667,0.666666667,Partial,-93.62877,42.061008,2.669157714679389,0
1502,120,RM,9763,IR1,Lvl,Inside,GrnHill,TwnhsE,1Story,7,5,1998,1998,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,1502.0,Ex,Y,SBrkr,1502,0,1,1,Gd,1,Attchd,286.0,Y,0,9,2007,2007.75,9.75,Normal,-93.628901,42.06056,2.6397930686200373,0
1224,50,RL,10632,IR1,Lvl,Inside,ClearCr,1Fam,1.5Fin,5,3,1917,1950,None,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,0.0,Unf,0.0,689.0,Gd,N,SBrkr,725,499,1,3,Po,0,Detchd,180.0,N,248,1,2010,2010.083333,60.08333333,Normal,-93.629075,42.060144,2.6130409392651974,0
1739,160,FV,2645,Reg,Lvl,Inside,Somerst,Twnhs,2Story,8,5,1999,2000,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,970.0,Ex,Y,SBrkr,983,756,2,3,Gd,0,Attchd,480.0,Y,115,8,2009,2009.666667,9.666666667,Abnorml,-93.627911,42.060241,2.6099072219845434,0
2044,60,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1980,1988,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,738.0,TA,Y,SBrkr,1277,767,2,3,TA,1,Attchd,489.0,Y,101,3,2008,2008.25,20.25,Normal,-93.627767,42.060111,2.599924412023165,0
1726,20,RL,9416,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,5,2007,2007,Stone,205.0,Ex,TA,PConc,Ex,TA,No,GLQ,1126.0,Unf,0.0,1726.0,Ex,Y,SBrkr,1726,0,2,3,Ex,1,Attchd,786.0,Y,575,9,2007,2007.75,0.75,Partial,-93.62655,42.061239,2.668592675416529,0
1790,60,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,5,1972,1972,None,288.0,TA,TA,CBlock,TA,TA,No,Rec,247.0,Unf,0.0,732.0,Gd,Y,SBrkr,1012,778,1,4,TA,1,Attchd,484.0,Y,295,11,2006,2006.916667,34.91666667,Normal,-93.626366,42.061202,2.664921556317714,0
1056,20,RL,13600,Reg,Bnk,Inside,NAmes,1Fam,1Story,5,6,1955,1955,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,144.0,BLQ,912.0,1056.0,Gd,Y,SBrkr,1056,0,1,3,TA,0,Attchd,300.0,Y,0,11,2006,2006.916667,51.91666667,Normal,-93.6235954,42.0603514,2.593259330952076,0
2554,70,RM,10800,Reg,Bnk,Inside,OldTown,1Fam,2Story,7,8,1890,1998,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,718.0,Ex,Y,SBrkr,1576,978,1,3,TA,0,Detchd,704.0,P,191,7,2007,2007.583333,9.583333333,Normal,-93.6220148,42.0593867,2.5225752921886984,0
1312,20,RL,6718,IR1,Lvl,Inside,Timber,1Fam,1Story,8,5,2001,2001,BrkFace,86.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,250.0,Unf,0.0,1267.0,Ex,Y,SBrkr,1312,0,2,2,Gd,0,Attchd,471.0,Y,284,1,2007,2007.083333,6.083333333,Normal,-93.622299,42.059792,2.551096151791952,0
1308,50,RL,9600,IR1,HLS,Inside,Crawfor,1Fam,1.5Fin,5,7,1940,1950,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,0.0,728.0,Ex,Y,SBrkr,976,332,1,2,TA,2,Detchd,256.0,Y,70,6,2009,2009.5,59.5,Normal,-93.622874,42.060096,2.5734489960207965,0
907,20,RL,8593,IR1,Lvl,Inside,NAmes,1Fam,1Story,4,6,1957,1957,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,288.0,Unf,0.0,907.0,Ex,Y,SBrkr,907,0,1,3,TA,0,Detchd,352.0,Y,0,7,2008,2008.583333,51.58333333,Normal,-93.625169,42.056702,2.3493620207759607,0
1034,85,RL,7703,IR1,Lvl,CulDSac,Sawyer,1Fam,SFoyer,6,8,1978,1978,BrkCmn,40.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,450.0,Unf,0.0,450.0,Ex,Y,SBrkr,1034,0,1,3,TA,1,Basment,504.0,Y,311,5,2008,2008.416667,30.41666667,Normal,-93.629538,42.059743,2.590085681484409,0
1040,20,RL,25286,Reg,HLS,Inside,Mitchel,1Fam,1Story,4,5,1963,1963,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633.0,Unf,0.0,1064.0,Gd,Y,SBrkr,1040,0,1,3,TA,0,Attchd,648.0,Y,0,1,2007,2007.083333,44.08333333,Normal,-93.630074,42.058893,2.5378079437637435,0
1585,60,RL,7632,IR1,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2005,2005,BrkFace,96.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,784.0,Ex,Y,SBrkr,831,754,2,3,Gd,0,Attchd,449.0,Y,177,3,2006,2006.25,1.25,Normal,-93.629808,42.058896,2.5353176981688836,0
1355,70,RM,6882,Reg,Lvl,Inside,IDOTRR,1Fam,2Story,6,7,1914,2006,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,684.0,TA,Y,SBrkr,773,582,1,3,Gd,0,,0.0,Y,251,3,2007,2007.25,1.25,Normal,-93.63007,42.058563,2.5154522127380625,0
2276,20,RL,11778,Reg,Lvl,Inside,CollgCr,1Fam,1Story,9,5,2008,2008,Stone,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085.0,Unf,0.0,2271.0,Ex,Y,SBrkr,2276,0,2,3,Ex,2,Attchd,1348.0,Y,325,6,2008,2008.5,0.5,Abnorml,-93.628639,42.059817,2.58697732250418,0
1154,20,RL,11556,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,9,1953,2006,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,408.0,Unf,0.0,864.0,Gd,Y,SBrkr,1154,0,1,3,Ex,0,Detchd,336.0,Y,63,7,2007,2007.583333,1.583333333,Normal,-93.628754,42.058998,2.532280724666506,0
808,20,RL,5175,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,8,1958,2000,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,150.0,ALQ,404.0,808.0,Ex,Y,SBrkr,808,0,1,2,TA,0,Detchd,308.0,N,143,7,2007,2007.583333,7.583333333,Normal,-93.628723,42.058996,2.531869300796768,0
1049,50,C (all),5150,Reg,Lvl,Corner,IDOTRR,1Fam,1.5Fin,4,7,1910,2000,None,0.0,TA,TA,PConc,Po,TA,No,Unf,0.0,Unf,0.0,356.0,TA,N,FuseA,671,378,1,2,TA,0,Detchd,195.0,N,0,5,2008,2008.416667,8.416666667,Normal,-93.628269,42.058816,2.515691489954029,0
1105,20,RL,10454,IR1,Lvl,Corner,NAmes,1Fam,1Story,6,6,1957,1957,Stone,143.0,TA,TA,CBlock,TA,TA,No,Rec,546.0,Unf,0.0,1105.0,Gd,Y,FuseA,1105,0,1,3,TA,0,Detchd,308.0,Y,0,4,2009,2009.333333,52.33333333,Normal,-93.628804,42.05885,2.5226688676497346,0
1679,20,RL,8125,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,1994,1998,BrkFace,258.0,TA,TA,PConc,Gd,TA,No,GLQ,1138.0,Unf,0.0,1408.0,Ex,Y,SBrkr,1679,0,2,3,Gd,1,Attchd,575.0,Y,266,10,2008,2008.833333,10.83333333,Normal,-93.629357,42.058439,2.4999264194768394,0
1440,20,RL,11202,IR1,Lvl,Inside,Timber,1Fam,1Story,8,5,2003,2003,BrkFace,206.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1029.0,Unf,0.0,1432.0,Ex,Y,SBrkr,1440,0,2,3,Gd,1,Attchd,467.0,Y,280,6,2008,2008.5,5.5,Normal,-93.6225667,42.0586718,2.474479170274749,0
1298,20,RL,11200,IR1,Lvl,CulDSac,Edwards,1Fam,1Story,5,3,1964,1964,None,0.0,TA,Fa,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,1250.0,Ex,Y,SBrkr,1298,0,2,3,TA,0,Detchd,504.0,N,144,6,2010,2010.5,46.5,Normal,-93.622971,42.056673,2.337855313261357,0
2279,20,RL,19958,Reg,Lvl,Inside,Timber,1Fam,1Story,6,8,1958,1995,BrkFace,1224.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,585.0,Gd,Y,SBrkr,2279,0,2,4,Gd,1,Attchd,461.0,Y,412,7,2007,2007.583333,12.58333333,Normal,-93.623975,42.056796,2.3499904310219337,0
1604,50,RL,10998,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,5,5,1941,1960,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,984.0,Ex,Y,SBrkr,984,620,2,3,TA,0,Detchd,660.0,Y,68,7,2009,2009.583333,49.58333333,Normal,-93.638026,42.055607,2.4383138196614187,0
1932,60,RL,8749,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2003,2003,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,654.0,Unf,0.0,979.0,Ex,Y,SBrkr,992,940,2,3,Gd,1,Attchd,610.0,Y,120,6,2007,2007.5,4.5,Normal,-93.637875,42.054368,2.356270908982909,0
1661,60,RL,10667,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,7,6,1996,1996,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,385.0,ALQ,344.0,799.0,Ex,Y,SBrkr,827,834,2,3,Gd,1,Attchd,550.0,Y,219,4,2009,2009.333333,13.33333333,Normal,-93.6391494,42.056015,2.4864788394400055,0
1827,70,RL,11737,IR1,Bnk,Inside,BrkSide,1Fam,2Story,6,7,1924,1996,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,848.0,TA,N,SBrkr,1017,810,1,2,TA,1,Detchd,240.0,Y,105,5,2006,2006.416667,10.41666667,Normal,-93.639715,42.054514,2.403477615861169,0
1492,60,RL,9073,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,Ex,Y,SBrkr,738,754,2,3,Gd,0,Attchd,440.0,Y,132,10,2006,2006.833333,0.833333333,Partial,-93.637343,42.053532,2.292485100298316,0
1277,20,RL,10628,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1970,1970,None,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778.0,Unf,0.0,1277.0,TA,Y,SBrkr,1277,0,1,2,TA,1,Attchd,526.0,Y,176,4,2007,2007.333333,37.33333333,Normal,-93.637876,42.055545,2.4314574229460266,0
1052,20,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,1968,BrkFace,168.0,TA,TA,CBlock,TA,TA,Av,BLQ,1016.0,Unf,0.0,1052.0,Gd,Y,SBrkr,1052,0,1,3,TA,0,Attchd,288.0,Y,356,11,2006,2006.916667,38.91666667,Normal,-93.637825,42.054562,2.367648525848648,0
1220,20,RL,8877,Reg,Lvl,Inside,Edwards,1Fam,1Story,4,5,1951,1951,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,836.0,TA,Y,FuseF,1220,0,1,2,TA,0,Detchd,396.0,Y,0,4,2006,2006.333333,55.33333333,Normal,-93.637816,42.0545,2.363517719062321,0
1226,20,RL,10402,IR1,Lvl,Corner,CollgCr,1Fam,1Story,7,5,2009,2009,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1226.0,Ex,Y,SBrkr,1226,0,2,3,Gd,0,Attchd,740.0,Y,36,5,2010,2010.416667,1.416666667,Normal,-93.637808,42.054439,2.3594709925423643,0
1712,90,RL,8393,Reg,Lvl,Corner,NAmes,Duplex,1Story,5,5,1959,2005,BrkFace,122.0,TA,TA,CBlock,TA,TA,No,LwQ,528.0,Unf,0.0,1626.0,Ex,Y,SBrkr,1712,0,2,4,TA,0,Attchd,588.0,Y,326,6,2006,2006.5,1.5,Family,-93.637874,42.054367,2.356187402935844,0
1915,60,RL,10041,IR1,Lvl,Inside,SawyerW,1Fam,2Story,8,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789.0,Unf,0.0,908.0,Ex,Y,SBrkr,927,988,2,3,Gd,1,Attchd,506.0,Y,270,2,2006,2006.166667,14.16666667,Abnorml,-93.637158,42.054395,2.34404192183021,0
882,20,RL,8400,Reg,Lvl,Corner,NAmes,1Fam,1Story,4,5,1970,1970,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,804.0,Rec,78.0,882.0,TA,Y,SBrkr,882,0,1,2,TA,0,Attchd,525.0,Y,240,4,2010,2010.333333,40.33333333,Normal,-93.636655,42.054453,2.3382867395376574,0
1861,60,RL,13450,IR1,Lvl,Corner,CollgCr,1Fam,2Story,7,5,2002,2002,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,700.0,Unf,0.0,916.0,Ex,Y,SBrkr,920,941,2,3,Gd,0,BuiltIn,492.0,Y,237,6,2006,2006.5,4.5,Normal,-93.636512,42.055408,2.3972851575913383,0
1659,120,RL,5664,IR1,Lvl,Inside,StoneBr,TwnhsE,1Story,8,5,2000,2000,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1158.0,Unf,0.0,1501.0,Ex,Y,SBrkr,1659,0,2,2,Ex,1,Attchd,499.0,Y,271,10,2009,2009.833333,9.833333333,Normal,-93.636511,42.055358,2.39403398554298,0
1387,20,RL,7514,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1967,1975,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,373.0,Rec,108.0,943.0,TA,Y,SBrkr,1387,0,1,3,TA,1,Attchd,300.0,Y,240,9,2006,2006.75,31.75,Normal,-93.636505,42.054503,2.3387320212040144,0
