"","PID","GrLivArea","SalePrice","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Prop_Addr","Longitude","Latitude",".group"
"44",527110020,1474,168500,80,"RL",NA,8530,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",22,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",804,670,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1995,"Fin",2,400,"TA","TA","Y",120,72,0,0,0,0,"","","Shed",700,5,2009,"WD ","Normal","1909 WYNGATE DR",-93.637442,42.060598,44
"45",527110080,1470,177000,60,"RL",NA,13869,"Pave","","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,6,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",182,"Unf",0,612,794,"GasA","Gd","Y","SBrkr",794,676,0,0,1,2,0,3,1,"TA",6,"Typ",0,"","Attchd",1997,"Fin",2,388,"TA","TA","Y",0,75,0,0,0,0,"","","",0,7,2007,"WD ","Normal","2006 WYNGATE DR",-93.636146,42.061664,45
"46",527110120,1600,169000,60,"RL",57,8773,"Pave","","IR1","HLS","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,916,916,"GasA","Gd","Y","SBrkr",916,684,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,460,"TA","TA","Y",100,38,0,0,0,0,"","","",0,8,2007,"WD ","Normal","2036 WYNGATE DR",-93.636972,42.061326,46
"47",527110130,1384,161500,80,"RL",56,8872,"Pave","","IR1","HLS","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",754,630,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1997,"Fin",2,390,"TA","TA","Y",0,0,0,0,0,0,"","","",0,3,2007,"WD ","Normal","2040 WYNGATE DR",-93.637189,42.061242,47
"48",527126030,1652,251000,120,"RL",41,5330,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1196,"Unf",0,298,1494,"GasA","Ex","Y","SBrkr",1652,0,0,1,0,2,0,2,1,"Ex",6,"Typ",0,"","Attchd",2000,"RFn",2,499,"TA","TA","Y",96,48,0,0,0,0,"","","",0,8,2007,"WD ","Normal","4321 STONE BROOKE RD",-93.634341,42.063067,48
"49",527127100,2522,375000,120,"RL",28,7296,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2004,2005,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1965,"Unf",0,243,2208,"GasA","Ex","Y","SBrkr",2522,0,0,1,0,2,0,1,1,"Gd",8,"Typ",1,"Gd","Attchd",2004,"Fin",2,564,"TA","TA","Y",182,57,0,0,0,0,"","","",0,11,2009,"WD ","Normal","1801 WATERBURY CIR",-93.634265,42.062903,49
"50",527127140,1593,286000,120,"RL",41,4923,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2001,2002,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1153,"Unf",0,440,1593,"GasA","Ex","Y","SBrkr",1593,0,0,1,0,1,1,0,1,"Ex",5,"Typ",1,"Gd","Attchd",2001,"Fin",2,682,"TA","TA","Y",0,120,0,0,224,0,"","","",0,8,2008,"WD ","Normal","1814 WATERBURY CIR",-93.633876,42.062976,50
"51",527127150,1338,213500,120,"RL",41,4920,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2001,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",616,"Unf",0,722,1338,"GasA","Ex","Y","SBrkr",1338,0,0,1,0,2,0,2,1,"Gd",6,"Typ",0,"","Attchd",2001,"Fin",2,582,"TA","TA","Y",0,0,170,0,0,0,"","","",0,4,2010,"WD ","Normal","1818 WATERBURY CIR",-93.633792,42.062978,51
"52",527131030,1659,278000,120,"RL",40,5664,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,2000,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1158,"Unf",0,343,1501,"GasA","Ex","Y","SBrkr",1659,0,0,1,0,2,0,2,1,"Ex",5,"Typ",1,"Ex","Attchd",2000,"Fin",2,499,"TA","TA","Y",212,59,0,0,0,0,"","","",0,10,2009,"WD ","Normal","4239 STONE BROOKE RD",-93.633739,42.061981,52
"53",527131110,1682,247900,120,"RL",45,6264,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,1997,1997,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","Mn","GLQ",656,"Unf",0,1008,1664,"GasA","Ex","Y","SBrkr",1682,0,0,1,0,1,1,1,1,"Gd",6,"Min1",1,"TA","Attchd",1997,"Fin",2,528,"TA","TA","Y",0,0,0,0,0,0,"","","",0,7,2008,"WD ","Normal","4207 STONE BROOKE RD",-93.633781,42.061374,53
"54",527132090,1478,240000,120,"RL",61,7380,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","1Fam","1Story",8,5,1998,1998,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",341,"Unf",0,1077,1418,"GasA","Ex","Y","SBrkr",1478,0,0,1,0,2,0,2,1,"TA",5,"Typ",0,"","Attchd",1998,"Fin",2,495,"TA","TA","Y",168,43,0,0,0,0,"","","",0,7,2009,"WD ","Normal","4202 STONE BROOKE RD",-93.633547,42.061633,54
"55",527140090,1337,180000,120,"RL",41,5395,"Pave","","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,"","","",0,10,2008,"WD ","Normal","4029 FLETCHER BLVD",-93.633905,42.060865,55
"56",527145080,1280,191500,120,"RL",43,5005,"Pave","","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",263,"Unf",0,1017,1280,"GasA","Ex","Y","SBrkr",1280,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,"","Attchd",1992,"RFn",2,506,"TA","TA","Y",0,82,0,0,144,0,"","","",0,1,2010,"WD ","Normal","4024 FLETCHER BLVD",-93.633826,42.060728,56
"57",527145090,1280,180000,120,"RL",39,5070,"Pave","","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1280,1280,"GasA","Ex","Y","SBrkr",1280,0,0,0,0,2,0,2,1,"Gd",5,"Typ",0,"","Attchd",1992,"RFn",2,506,"TA","TA","Y",0,82,0,0,144,0,"","","",0,8,2008,"WD ","Normal","4028 FLETCHER BLVD",-93.633797,42.06076,57
"58",527146010,1734,239500,120,"RL",57,8013,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",741,"Unf",0,846,1587,"GasA","Ex","Y","SBrkr",1734,0,0,1,0,2,0,2,1,"Gd",6,"Typ",0,"","Attchd",1995,"RFn",2,528,"TA","TA","Y",52,50,0,0,0,0,"","","",0,9,2009,"WD ","Normal","4139 STONE BROOKE RD",-93.633024,42.061178,58
"59",527146030,1616,236500,120,"RL",39,5389,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1995,1996,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1180,"Unf",0,415,1595,"GasA","Ex","Y","SBrkr",1616,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1995,"RFn",2,608,"TA","TA","Y",237,152,0,0,0,0,"","","",0,3,2010,"WD ","Normal","4131 STONE BROOKE RD",-93.632852,42.06112,59
"60",527146135,2687,270000,160,"RL",68,13108,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","1Fam","2Story",8,5,1994,1994,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,2062,2062,"GasA","Ex","Y","SBrkr",2079,608,0,0,0,2,1,4,1,"Gd",9,"Typ",0,"","Attchd",1994,"Fin",2,618,"TA","TA","Y",168,12,0,0,0,0,"","","",0,12,2006,"WD ","Normal","4019 STONE BROOKE RD",-93.631604,42.060625,60
"61",527158020,1169,183500,20,"RL",NA,8076,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1993,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","GLQ",705,"Unf",0,455,1160,"GasA","Gd","Y","SBrkr",1169,0,0,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1993,"Fin",2,402,"TA","TA","Y",0,26,0,0,144,0,"","MnPrv","",0,7,2006,"WD ","Normal","1911 STONE BROOKE RD",-93.635716,42.0591,61
"62",527158090,1694,160000,80,"RL",NA,10147,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",6,5,1994,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",32,"TA","TA","PConc","Gd","TA","No","LwQ",186,"Unf",0,206,392,"GasA","Gd","Y","SBrkr",924,770,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1994,"Fin",2,398,"TA","TA","Y",256,64,0,0,0,0,"","MnPrv","",0,3,2007,"WD ","Normal","3928 BROOKDALE CIR",-93.636345,42.059592,62
"63",527161010,1604,181000,60,"RL",100,10839,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,926,926,"GasA","Ex","Y","SBrkr",926,678,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1997,"Fin",2,470,"TA","TA","Y",0,36,0,0,0,0,"","","",0,7,2008,"WD ","Normal","3839 BERKSHIRE AVE",-93.639151,42.059408,63
"64",527161040,1382,177500,80,"RL",57,8923,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",189,"Unf",0,195,384,"GasA","Gd","Y","SBrkr",751,631,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1998,"Fin",2,396,"TA","TA","Y",256,0,0,0,0,0,"","","",0,2,2009,"WD ","Normal","3823 BERKSHIRE AVE",-93.63921,42.059283,64
"65",527161090,1714,180000,60,"RL",NA,8637,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",871,"Unf",0,52,923,"GasA","Gd","Y","SBrkr",947,767,0,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",2000,"Fin",2,451,"TA","TA","Y",256,48,0,0,0,0,"","","",0,4,2007,"WD ","Abnorml","3842 HYDE AVE",-93.640613,42.058953,65
"66",527162080,1553,178750,60,"RL",63,7875,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","Rec",414,"Unf",0,277,691,"GasA","Gd","Y","SBrkr",691,862,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"","Attchd",1996,"Fin",2,420,"TA","TA","Y",0,44,0,0,0,0,"","","",0,8,2007,"WD ","Normal","3813 EISENHOWER AVE",-93.637865,42.059562,66
"67",527162090,1253,176000,20,"RL",63,7875,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","BrkFace",38,"TA","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,1237,1237,"GasA","Gd","Y","SBrkr",1253,0,0,0,0,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1995,"Fin",2,402,"TA","TA","Y",220,21,0,0,0,0,"","","",0,6,2007,"WD ","Normal","3809 EISENHOWER AVE",-93.637883,42.059517,67
"68",527162110,1718,185000,60,"RL",74,10141,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","BrkFace",40,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,832,832,"GasA","Gd","Y","SBrkr",885,833,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,427,"TA","TA","Y",0,94,0,0,291,0,"","","",0,12,2009,"WD ","Normal","3806 BERKSHIRE AVE",-93.639069,42.059129,68
"69",527162120,1636,191000,60,"RL",60,7500,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",476,"Unf",0,476,952,"GasA","Gd","Y","SBrkr",952,684,0,1,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,440,"TA","TA","Y",0,84,0,0,0,0,"","","",0,10,2009,"WD ","Normal","3810 BERKSHIRE AVE",-93.639069,42.059161,69
"70",527162130,1804,189000,60,"RL",60,7500,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,994,994,"GasA","Gd","Y","SBrkr",1028,776,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1999,"Fin",2,442,"TA","TA","Y",140,60,0,0,0,0,"","","",0,6,2010,"WD ","Normal","3814 BERKSHIRE AVE",-93.639068,42.059193,70
"71",527162140,2299,204000,60,"RL",60,7500,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1999,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,938,938,"GasA","Ex","Y","SBrkr",957,1342,0,0,0,3,1,5,1,"TA",7,"Typ",1,"TA","Attchd",1999,"Fin",2,482,"TA","TA","Y",188,30,0,0,0,0,"","","",0,8,2007,"WD ","Normal","3820 BERKSHIRE AVE",-93.639068,42.059242,71
"72",527162180,1633,183000,60,"RL",73,11184,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,932,932,"GasA","Gd","Y","SBrkr",932,701,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1998,"Fin",2,460,"TA","TA","Y",0,39,0,0,0,0,"","","",0,4,2008,"WD ","Family","3840 BERKSHIRE AVE",-93.639007,42.059364,72
"73",527163010,1655,175900,60,"RL",75,10000,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,763,763,"GasA","Gd","Y","SBrkr",763,892,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1993,"Fin",2,440,"TA","TA","Y",157,84,0,0,0,0,"","","",0,4,2010,"WD ","Normal","3835 BROOKDALE AVE",-93.636947,42.05848,73
"74",527163020,1501,165600,60,"RL",NA,7685,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","ALQ",518,"Unf",0,179,697,"GasA","Gd","Y","SBrkr",697,804,0,0,0,2,1,3,1,"Gd",6,"Typ",1,"TA","Attchd",1993,"Fin",2,420,"TA","TA","Y",190,63,0,0,0,0,"","","",0,5,2006,"WD ","Normal","3831 BROOKDALE AVE",-93.636949,42.058421,74
"75",527163040,1571,178000,60,"RL",59,7837,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,7,1993,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,799,799,"GasA","Gd","Y","SBrkr",799,772,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1993,"RFn",2,380,"TA","TA","Y",0,40,0,0,0,0,"","","",0,5,2009,"WD ","Normal","3821 BROOKDALE AVE",-93.636955,42.058274,75
"76",527163070,1470,185000,60,"RL",NA,9765,"Pave","","IR2","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,8,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",68,"Ex","Gd","PConc","Gd","Gd","No","ALQ",310,"Unf",0,370,680,"GasA","Gd","Y","SBrkr",680,790,0,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","BuiltIn",1993,"Fin",2,420,"TA","TA","Y",232,63,0,0,0,0,"","","Shed",480,4,2009,"WD ","Normal","3803 BROOKDALE AVE",-93.637046,42.058059,76
"77",527163080,1187,160000,20,"RL",NA,9556,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",52,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1168,1168,"GasA","Gd","Y","SBrkr",1187,0,0,0,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",1992,"RFn",2,420,"TA","TA","Y",0,21,0,0,0,0,"","","",0,8,2007,"WD ","Normal","3804 EISENHOWER AVE",-93.637848,42.059293,77
"78",527163100,1658,188000,60,"RL",NA,8000,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",219,"Unf",0,554,773,"GasA","Gd","Y","SBrkr",773,885,0,1,0,2,1,3,1,"TA",8,"Typ",1,"TA","Attchd",1995,"Fin",2,431,"TA","TA","Y",224,84,0,0,0,0,"","","",0,6,2008,"WD ","Normal","3812 EISENHOWER AVE",-93.637763,42.059411,78
"79",527163130,1516,181316,60,"RL",NA,8803,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1994,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",600,"Unf",0,107,707,"GasA","Gd","Y","SBrkr",707,809,0,1,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",0,46,0,0,0,0,"","","",0,7,2009,"WD ","Normal","3828 EISENHOWER AVE",-93.637671,42.059645,79
"80",527164020,1190,166000,20,"RL",58,7250,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,5,1993,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",45,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1181,1181,"GasA","Ex","Y","SBrkr",1190,0,0,0,0,2,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1993,"Unf",2,430,"TA","TA","Y",0,21,0,0,0,0,"","","",0,11,2009,"WD ","Normal","3823 COLUMBINE AVE",-93.635824,42.058194,80
"81",527164060,1593,178000,60,"RL",NA,9636,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1992,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,808,808,"GasA","Gd","Y","SBrkr",808,785,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","BuiltIn",1993,"RFn",2,389,"TA","TA","Y",342,40,0,0,0,0,"","MnPrv","",0,12,2009,"WD ","Normal","3801 COLUMBINE AVE",-93.635753,42.05793,81
"82",527164090,1481,174000,60,"RL",65,8125,"Pave","","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1994,1995,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,702,702,"GasA","Gd","Y","SBrkr",702,779,0,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1994,"Fin",2,343,"TA","TA","Y",0,36,0,0,0,0,"","","",0,3,2009,"WD ","Normal","3814 BROOKDALE AVE",-93.636822,42.058173,82
"83",527164120,1895,194500,60,"RL",NA,10832,"Pave","","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1994,1996,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,712,712,"GasA","Ex","Y","SBrkr",1086,809,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1994,"Fin",2,409,"TA","TA","Y",143,46,0,0,0,0,"","","Shed",500,10,2008,"WD ","Normal","3832 BROOKDALE AVE",-93.636798,42.058445,83
"84",527165010,1709,185000,60,"RL",NA,14067,"Pave","","Reg","Lvl","AllPub","FR3","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",194,"TA","TA","PConc","Gd","TA","No","ALQ",504,"Unf",0,332,836,"GasA","Gd","Y","SBrkr",851,858,0,1,0,2,1,3,1,"Gd",7,"Typ",0,"","Attchd",1991,"Fin",2,416,"TA","TA","Y",0,40,0,0,0,0,"","GdPrv","",0,9,2008,"WD ","Normal","2018 TAYLOR CIR",-93.637279,42.05701,84
"85",527165020,1472,160000,80,"RL",NA,10784,"Pave","","IR1","Lvl","AllPub","FR2","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1991,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",76,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",802,670,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1991,"RFn",2,402,"TA","TA","Y",164,0,0,0,0,0,"","","",0,5,2007,"WD ","Normal","2012 TAYLOR CIR",-93.637299,42.057006,85
"86",527165100,1482,163900,80,"RL",NA,9125,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","SLvl",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",170,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",812,670,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1992,"Fin",2,392,"TA","TA","Y",100,25,0,0,0,0,"","","",0,7,2007,"WD ","Normal","3724 EISENHOWER AVE",-93.637917,42.05817,86
"87",527165130,1167,173000,20,"RL",NA,9248,"Pave","","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",6,6,1992,1992,"Gable","CompShg","HdBoard","HdBoard","BrkFace",106,"TA","TA","PConc","Gd","TA","No","GLQ",560,"Unf",0,598,1158,"GasA","Gd","Y","SBrkr",1167,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"","Attchd",1992,"RFn",2,400,"TA","TA","Y",120,26,0,0,0,0,"","","",0,7,2009,"WD ","Normal","1930 WINDFIELD DR",-93.636047,42.057854,87
"88",527165170,1642,168000,60,"RL",NA,7655,"Pave","","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,1993,1994,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,903,903,"GasA","Gd","Y","SBrkr",910,732,0,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1993,"RFn",2,392,"TA","TA","Y",290,84,0,0,0,0,"","","",0,7,2007,"WD ","Normal","3715 COLUMBINE CIR",-93.635833,42.057533,88
