,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition,Longitude,Latitude,nghbr_Blueste,nghbr_BrDale,nghbr_BrkSide,nghbr_ClearCr,nghbr_CollgCr,nghbr_Crawfor,nghbr_Edwards,nghbr_Gilbert,nghbr_Greens,nghbr_GrnHill,nghbr_IDOTRR,nghbr_Landmrk,nghbr_MeadowV,nghbr_Mitchel,nghbr_NAmes,nghbr_NPkVill,nghbr_NWAmes,nghbr_NoRidge,nghbr_NridgHt,nghbr_OldTown,nghbr_SWISU,nghbr_Sawyer,nghbr_SawyerW,nghbr_Somerst,nghbr_StoneBr,nghbr_Timber,nghbr_Veenker
56,528110070,1973,395000,20,RL,14226,Reg,Lvl,Corner,1Fam,1Story,8,5,2006,2006,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,Gd,Y,SBrkr,1973,0,2,3,Gd,1,Attchd,895.0,Y,360,7,2007,2007.583333,1.583333333,Partial,-93.633797,42.06076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,534429130,1248,151500,20,RL,10800,Reg,Lvl,Inside,1Fam,1Story,5,7,1960,1960,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,1248.0,Ex,Y,SBrkr,1248,0,1,3,TA,0,Attchd,286.0,Y,0,5,2006,2006.416667,46.41666667,Normal,-93.633024,42.061178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,528365060,2418,341000,60,RL,10542,Reg,Lvl,Inside,1Fam,2Story,7,5,1993,1994,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,1311.0,Ex,Y,SBrkr,1325,1093,2,3,Gd,1,Attchd,983.0,Y,620,8,2008,2008.666667,14.66666667,Normal,-93.632852,42.06112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,533135020,1755,235000,60,RL,11949,Reg,Lvl,Inside,1Fam,2Story,7,8,1991,2008,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,975.0,Ex,Y,SBrkr,975,780,2,3,Gd,1,Attchd,524.0,Y,562,7,2009,2009.583333,1.583333333,Normal,-93.631604,42.060625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,910203100,672,72000,30,RM,8534,Reg,Low,Inside,1Fam,1Story,4,4,1925,1950,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,TA,N,FuseA,672,0,1,2,TA,0,,0.0,N,112,6,2006,2006.5,56.5,Normal,-93.635716,42.0591,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,905451390,1626,154000,50,RL,10512,Reg,Lvl,Inside,1Fam,1.5Fin,6,6,1954,1954,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,988.0,Ex,Y,SBrkr,988,638,1,3,Gd,0,Attchd,332.0,Y,366,5,2007,2007.416667,53.41666667,Normal,-93.636345,42.059592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,533213010,1726,222000,120,FV,3830,IR1,Lvl,Inside,TwnhsE,1Story,6,5,2008,2008,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,Ex,Y,SBrkr,1726,0,2,2,Gd,1,Attchd,561.0,Y,254,1,2009,2009.083333,1.083333333,Partial,-93.639151,42.059408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63,528118030,2748,390000,60,RL,13418,Reg,Lvl,Inside,1Fam,2Story,9,5,2006,2006,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,1850.0,Ex,Y,SBrkr,1850,898,2,4,Ex,1,BuiltIn,850.0,Y,394,10,2008,2008.833333,2.833333333,Abnorml,-93.63921,42.059283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,907200340,894,128200,20,RL,10650,Reg,Lvl,Corner,1Fam,1Story,5,6,1976,1976,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,894.0,TA,Y,SBrkr,894,0,1,3,TA,0,Attchd,308.0,Y,365,2,2010,2010.166667,34.16666667,Normal,-93.640613,42.058953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,528164060,2470,615000,20,RL,12720,Reg,HLS,Inside,1Fam,1Story,10,5,2003,2003,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,2535.0,Ex,Y,SBrkr,2470,0,1,1,Ex,2,Attchd,789.0,Y,435,2,2008,2008.166667,5.166666667,Normal,-93.637865,42.059562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66,907202010,1174,158000,20,RL,12250,IR1,Lvl,Inside,1Fam,1Story,5,6,1978,1978,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,864.0,Ex,Y,SBrkr,1174,0,1,3,TA,0,Attchd,528.0,Y,491,5,2008,2008.416667,30.41666667,Normal,-93.637883,42.059517,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,528186180,1324,254000,120,RL,6240,Reg,Lvl,Inside,TwnhsE,1Story,8,5,2006,2006,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,1324.0,Ex,Y,SBrkr,1324,0,2,2,Gd,1,Attchd,550.0,Y,230,12,2009,2010.0,4.0,Normal,-93.639069,42.059129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68,909250060,2447,169000,50,RL,9638,Reg,Lvl,Inside,1Fam,1.5Fin,6,7,1919,1990,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,Ex,Y,SBrkr,1699,748,2,4,Gd,1,Detchd,336.0,Y,430,3,2010,2010.25,20.25,Normal,-93.639069,42.059161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,528315060,2199,284500,75,RL,9660,Reg,Lvl,Inside,1Fam,2.5Unf,8,5,1997,1997,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,Ex,Y,SBrkr,1182,1017,2,3,Gd,1,Attchd,516.0,Y,131,9,2008,2008.75,11.75,Normal,-93.639068,42.059193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,528231020,1374,184500,80,RL,13300,IR1,Lvl,Inside,1Fam,SLvl,7,5,2004,2004,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,384.0,Ex,Y,SBrkr,744,630,2,3,Gd,1,BuiltIn,400.0,Y,100,6,2010,2010.5,6.5,Normal,-93.639068,42.059242,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,528456230,1335,210400,20,FV,9000,Reg,Lvl,Inside,1Fam,1Story,7,5,2006,2007,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,Ex,Y,SBrkr,1335,0,2,3,Gd,0,Attchd,575.0,Y,210,6,2007,2007.5,0.5,Partial,-93.639007,42.059364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,907180120,1588,214000,20,RL,10264,IR1,Lvl,Inside,1Fam,1Story,7,5,1999,1999,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,1588.0,Ex,Y,SBrkr,1588,0,2,3,Gd,0,Attchd,472.0,Y,187,8,2006,2006.666667,7.666666667,Normal,-93.636947,42.05848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,911370410,1652,392500,120,RM,5587,IR1,HLS,Inside,TwnhsE,1Story,8,5,2008,2008,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,1600.0,Ex,Y,SBrkr,1652,0,2,2,Gd,1,Attchd,482.0,Y,368,11,2008,2008.916667,0.916666667,Partial,-93.636949,42.058421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,527108090,2021,274725,60,RL,23257,IR3,HLS,CulDSac,1Fam,2Story,7,5,2006,2006,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,Ex,Y,SBrkr,887,1134,2,3,Gd,1,BuiltIn,422.0,Y,100,9,2006,2006.75,0.75,Partial,-93.636955,42.058274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,528222050,1412,156932,60,RL,8499,IR1,Lvl,Inside,1Fam,2Story,6,5,2006,2007,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,Ex,Y,SBrkr,616,796,2,3,Gd,1,BuiltIn,432.0,Y,36,3,2007,2007.25,0.25,Partial,-93.637046,42.058059,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,528429110,1464,282922,20,RL,15256,IR1,Lvl,CulDSac,1Fam,1Story,8,5,2007,2007,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,1485.0,Ex,Y,SBrkr,1464,0,2,3,Gd,0,Attchd,754.0,Y,328,8,2007,2007.666667,0.666666667,Normal,-93.637848,42.059293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,902328100,1690,144000,75,RM,8850,IR1,Bnk,Corner,1Fam,2.5Unf,7,6,1916,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,Ex,Y,SBrkr,815,875,1,3,TA,1,Detchd,225.0,Y,330,7,2006,2006.583333,56.58333333,Normal,-93.637763,42.059411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78,527451410,1092,88000,160,RM,1680,Reg,Lvl,Inside,Twnhs,2Story,6,5,1971,1971,BrkFace,381.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,525.0,TA,Y,SBrkr,525,567,1,3,TA,0,Detchd,264.0,Y,0,3,2010,2010.25,39.25,Family,-93.637671,42.059645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,531477050,1012,67500,30,RH,9800,Reg,Lvl,Corner,1Fam,1Story,5,5,1920,1950,None,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,TA,N,FuseA,1012,0,1,2,TA,0,Detchd,429.0,Y,201,4,2010,2010.333333,60.33333333,Normal,-93.635824,42.058194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,914476130,1210,148000,80,RL,11080,Reg,Lvl,Corner,1Fam,SLvl,6,6,1975,1975,BrkFace,257.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,1128.0,TA,Y,SBrkr,1210,0,2,3,TA,0,Attchd,528.0,Y,0,5,2006,2006.416667,31.41666667,Normal,-93.635753,42.05793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81,535453020,1256,159000,20,RL,8000,Reg,Lvl,Inside,1Fam,1Story,5,6,1959,1959,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,476.0,Rec,488.0,1256.0,Gd,Y,FuseA,1256,0,1,3,Gd,0,Attchd,311.0,Y,240,5,2008,2008.416667,49.41666667,Normal,-93.636822,42.058173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82,535379100,1130,120000,30,RL,10800,Reg,Lvl,Inside,1Fam,1Story,5,6,1920,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,821.0,Unf,0.0,1120.0,Ex,Y,SBrkr,1130,0,1,2,TA,1,Detchd,720.0,Y,229,6,2006,2006.5,56.5,Normal,-93.636798,42.058445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,905108190,858,134900,85,RL,7252,IR1,Lvl,CulDSac,1Fam,SFoyer,5,5,1982,1982,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685.0,Unf,0.0,858.0,TA,Y,SBrkr,858,0,1,2,TA,0,Detchd,576.0,Y,120,4,2009,2009.333333,27.33333333,Normal,-93.637279,42.05701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,905201110,1188,185000,20,RL,14175,Reg,Lvl,Inside,1Fam,1Story,6,8,1956,1956,None,0.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,776.0,Unf,0.0,988.0,TA,Y,FuseA,1188,0,1,1,TA,1,Attchd,621.0,Y,422,6,2008,2008.5,52.5,Normal,-93.637299,42.057006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,903227090,1412,132500,50,RM,6000,Reg,Lvl,Inside,1Fam,1.5Fin,6,6,1939,1950,None,0.0,TA,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,780.0,Ex,Y,FuseF,825,587,1,4,TA,1,Detchd,280.0,Y,45,5,2009,2009.416667,59.41666667,Normal,-93.637917,42.05817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,905107300,1040,160500,80,RL,7176,IR1,Lvl,CulDSac,1Fam,SLvl,6,6,1978,1978,BrkFace,200.0,TA,TA,CBlock,TA,Gd,Gd,GLQ,794.0,Unf,0.0,960.0,Fa,Y,SBrkr,1040,0,1,3,TA,1,Detchd,616.0,Y,311,7,2006,2006.583333,28.58333333,Normal,-93.636047,42.057854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,903401070,1376,165000,50,RL,8850,Reg,Bnk,Inside,1Fam,1.5Fin,6,7,1920,1950,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,768.0,Ex,Y,SBrkr,752,624,1,3,Gd,0,Detchd,576.0,P,198,2,2007,2007.166667,57.16666667,Normal,-93.635833,42.057533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,903230100,1301,100000,30,RM,6911,Reg,Lvl,FR2,1Fam,1Story,5,5,1924,1950,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,0.0,1145.0,TA,Y,SBrkr,1301,0,1,2,Fa,0,Detchd,440.0,Y,0,10,2009,2009.833333,59.83333333,Normal,-93.635951,42.057419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,527105010,1629,189900,60,RL,13830,IR1,Lvl,Inside,1Fam,2Story,5,5,1997,1998,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,791.0,Unf,0.0,928.0,Gd,Y,SBrkr,928,701,2,3,TA,1,Attchd,482.0,Y,246,3,2010,2010.25,12.25,Normal,-93.639325,42.058201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,528480020,1761,227875,60,FV,10207,Reg,Lvl,Inside,1Fam,2Story,7,6,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,874.0,Ex,Y,SBrkr,874,887,3,3,Gd,0,Attchd,578.0,Y,249,8,2007,2007.666667,0.666666667,Partial,-93.639293,42.058201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,527402130,936,111900,20,RL,10295,Reg,Lvl,FR2,1Fam,1Story,4,6,1969,1969,BrkFace,72.0,TA,TA,CBlock,Gd,TA,Mn,Rec,252.0,Unf,0.0,936.0,TA,Y,SBrkr,936,0,1,2,TA,0,Attchd,288.0,Y,16,9,2008,2008.75,39.75,Normal,-93.638647,42.058151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
92,909251080,1316,145000,70,RL,8969,Reg,Bnk,Inside,1Fam,2Story,6,6,1926,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,379.0,Unf,0.0,644.0,Ex,Y,SBrkr,672,644,1,2,TA,1,Detchd,369.0,P,192,7,2008,2008.583333,58.58333333,Normal,-93.633329,42.057022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,908201120,1440,118000,90,RL,12108,Reg,Lvl,Inside,Duplex,1Story,4,4,1955,1955,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,133.0,Unf,0.0,1440.0,TA,N,FuseF,1440,0,2,4,Fa,0,,0.0,Y,0,9,2008,2008.75,53.75,Normal,-93.634626,42.057268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,533221080,1524,166000,160,FV,2998,Reg,Lvl,Inside,TwnhsE,2Story,6,5,2000,2000,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,756.0,Ex,Y,SBrkr,768,756,2,2,Gd,0,Detchd,440.0,Y,32,6,2006,2006.5,6.5,Normal,-93.634644,42.058747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,535178100,1370,148000,80,RL,10000,Reg,Lvl,Corner,1Fam,SLvl,5,6,1956,1956,BrkFace,272.0,TA,TA,CBlock,TA,TA,Av,BLQ,678.0,Rec,281.0,1058.0,Ex,Y,SBrkr,1370,0,1,3,TA,1,Basment,300.0,Y,311,2,2006,2006.166667,50.16666667,Normal,-93.634231,42.059599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,535457050,925,99000,20,RL,7000,Reg,Lvl,Corner,1Fam,1Story,5,6,1961,1961,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,Gd,Y,SBrkr,925,0,1,3,TA,0,Attchd,300.0,Y,0,7,2007,2007.583333,46.58333333,Normal,-93.634513,42.059375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,923226270,630,86000,180,RM,1526,Reg,Lvl,Inside,Twnhs,SFoyer,4,8,1970,2002,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515.0,Unf,0.0,630.0,TA,Y,SBrkr,630,0,1,1,Gd,0,Attchd,286.0,Y,0,5,2009,2009.416667,7.416666667,Normal,-93.632917,42.059239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,535105090,1431,165000,80,RL,9150,IR1,Lvl,Corner,1Fam,SLvl,6,5,1962,1962,BrkFace,305.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,371.0,Unf,0.0,1099.0,Gd,Y,SBrkr,1431,0,1,3,TA,1,Basment,296.0,Y,174,12,2008,2009.0,47.0,Normal,-93.632913,42.059169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99,533253070,1226,211500,120,RL,3782,IR1,Lvl,CulDSac,TwnhsE,1Story,8,5,1981,1981,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,960.0,Unf,0.0,1226.0,TA,Y,SBrkr,1226,0,1,1,Gd,2,Attchd,484.0,Y,211,9,2009,2009.75,28.75,Normal,-93.632013,42.059518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,907280170,1417,210000,20,RL,8750,Reg,Lvl,Inside,1Fam,1Story,7,5,1997,1998,BrkFace,209.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1111.0,Unf,0.0,1417.0,Ex,Y,SBrkr,1417,0,2,3,Gd,1,Attchd,511.0,Y,177,8,2009,2009.666667,11.66666667,Normal,-93.631581,42.059636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,914476450,1689,228500,20,RL,9990,Reg,Lvl,Inside,1Fam,1Story,4,5,1991,1991,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,1383.0,Unf,0.0,1680.0,Gd,Y,SBrkr,1689,0,2,3,TA,1,Attchd,432.0,Y,548,7,2008,2008.583333,17.58333333,Normal,-93.631622,42.059309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,535327200,928,132000,20,RL,13300,Reg,Lvl,Inside,1Fam,1Story,5,7,1956,2000,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,928.0,TA,Y,SBrkr,928,0,1,2,TA,0,Attchd,252.0,Y,417,6,2007,2007.5,7.5,Normal,-93.631633,42.059304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,528441090,2490,468000,20,RL,11128,Reg,Lvl,Corner,1Fam,1Story,9,5,2005,2006,Stone,198.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158.0,Unf,0.0,2458.0,Ex,Y,SBrkr,2490,0,2,2,Ex,2,Attchd,795.0,Y,296,10,2009,2009.833333,3.833333333,Normal,-93.631572,42.059332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,906426195,1953,240000,60,RL,53107,IR2,Low,Corner,1Fam,2Story,6,5,1992,1992,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,985.0,Unf,0.0,1580.0,Ex,Y,SBrkr,1079,874,2,3,Gd,2,Attchd,501.0,Y,447,6,2007,2007.5,15.5,Normal,-93.632571,42.058136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,534275170,958,151500,20,RL,12772,IR1,Lvl,CulDSac,1Fam,1Story,6,8,1960,1998,None,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498.0,Unf,0.0,958.0,TA,Y,SBrkr,958,0,1,2,TA,0,Attchd,301.0,Y,0,4,2007,2007.333333,9.333333333,Normal,-93.628831,42.061394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
106,923226180,630,73000,180,RM,1470,Reg,Lvl,Inside,Twnhs,SFoyer,4,6,1970,1970,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,522.0,Unf,0.0,630.0,TA,Y,SBrkr,630,0,1,1,TA,0,,0.0,Y,0,4,2006,2006.333333,36.33333333,Normal,-93.629174,42.060516,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,923226320,630,75500,180,RM,1491,Reg,Lvl,Inside,TwnhsE,SFoyer,4,6,1972,1972,None,0.0,TA,TA,CBlock,Gd,TA,Av,LwQ,150.0,GLQ,480.0,630.0,Ex,Y,SBrkr,630,0,1,1,TA,0,,0.0,Y,120,5,2010,2010.416667,38.41666667,Normal,-93.629016,42.060431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,528118050,2290,500067,20,RL,17169,IR2,Lvl,CulDSac,1Fam,1Story,10,5,2007,2007,BrkFace,970.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1684.0,Unf,0.0,2320.0,Ex,Y,SBrkr,2290,0,2,2,Ex,1,Attchd,1174.0,Y,222,8,2007,2007.666667,0.666666667,Partial,-93.62877,42.061008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
109,916253320,1502,330000,120,RM,9763,IR1,Lvl,Inside,TwnhsE,1Story,7,5,1998,1998,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,1502.0,Ex,Y,SBrkr,1502,0,1,1,Gd,1,Attchd,286.0,Y,0,9,2007,2007.75,9.75,Normal,-93.628901,42.06056,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,904300150,1224,107500,50,RL,10632,IR1,Lvl,Inside,1Fam,1.5Fin,5,3,1917,1950,None,0.0,TA,TA,BrkTil,Gd,Fa,No,Unf,0.0,Unf,0.0,689.0,Gd,N,SBrkr,725,499,1,3,Po,0,Detchd,180.0,N,248,1,2010,2010.083333,60.08333333,Normal,-93.629075,42.060144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,533236050,1739,172500,160,FV,2645,Reg,Lvl,Inside,Twnhs,2Story,8,5,1999,2000,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,970.0,Ex,Y,SBrkr,983,756,2,3,Gd,0,Attchd,480.0,Y,115,8,2009,2009.666667,9.666666667,Abnorml,-93.627911,42.060241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,527354160,2044,185000,60,RL,10400,Reg,Lvl,Inside,1Fam,2Story,7,6,1980,1988,BrkFace,280.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,0.0,738.0,TA,Y,SBrkr,1277,767,2,3,TA,1,Attchd,489.0,Y,101,3,2008,2008.25,20.25,Normal,-93.627767,42.060111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,528435040,1726,311872,20,RL,9416,Reg,Lvl,Inside,1Fam,1Story,7,5,2007,2007,Stone,205.0,Ex,TA,PConc,Ex,TA,No,GLQ,1126.0,Unf,0.0,1726.0,Ex,Y,SBrkr,1726,0,2,3,Ex,1,Attchd,786.0,Y,575,9,2007,2007.75,0.75,Partial,-93.62655,42.061239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
