PID,GrLivArea,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,Fireplaces,GarageArea,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,Longitude,Latitude,distFromCenter,mssc_30,mssc_40,mssc_45,mssc_50,mssc_60,mssc_70,mssc_75,mssc_80,mssc_85,mssc_90,mssc_120,mssc_150,mssc_160,mssc_180,mssc_190,msz_C (all),msz_FV,msz_I (all),msz_RH,msz_RL,msz_RM,ls_IR2,ls_IR3,ls_Reg,lc_HLS,lc_Low,lc_Lvl,lcf_CulDSac,lcf_FR2,lcf_FR3,lcf_Inside,nghbr_Blueste,nghbr_BrDale,nghbr_BrkSide,nghbr_ClearCr,nghbr_CollgCr,nghbr_Crawfor,nghbr_Edwards,nghbr_Gilbert,nghbr_Greens,nghbr_GrnHill,nghbr_IDOTRR,nghbr_Landmrk,nghbr_MeadowV,nghbr_Mitchel,nghbr_NAmes,nghbr_NPkVill,nghbr_NWAmes,nghbr_NoRidge,nghbr_NridgHt,nghbr_OldTown,nghbr_SWISU,nghbr_Sawyer,nghbr_SawyerW,nghbr_Somerst,nghbr_StoneBr,nghbr_Timber,nghbr_Veenker,bt_2fmCon,bt_Duplex,bt_Twnhs,bt_TwnhsE,hs_1.5Unf,hs_1Story,hs_2.5Fin,hs_2.5Unf,hs_2Story,hs_SFoyer,hs_SLvl,mvt_BrkFace,mvt_None,mvt_Stone,eq_Fa,eq_Gd,eq_TA,ec_Fa,ec_Gd,ec_Po,ec_TA,f_CBlock,f_PConc,f_Slab,f_Stone,f_Wood,bq_Fa,bq_Gd,bq_Po,bq_TA,bc_Fa,bc_Gd,bc_Po,bc_TA,be_Gd,be_Mn,be_No,bf1_BLQ,bf1_GLQ,bf1_LwQ,bf1_Rec,bf1_Unf,bf2_BLQ,bf2_GLQ,bf2_LwQ,bf2_Rec,bf2_Unf,hq_Fa,hq_Gd,hq_Po,hq_TA,ca_Y,kq_Fa,kq_Gd,kq_Po,kq_TA,gt_Attchd,gt_Basment,gt_BuiltIn,gt_CarPort,gt_Detchd,pd_P,pd_Y,sc_AdjLand,sc_Alloca,sc_Family,sc_Normal,sc_Partial,el_FuseF,el_FuseP,el_SBrkr
908275290,1482,16012,4,4,1954,1968,60.0,691.0,0.0,954.0,1482,0,2,3,1,609.0,30,10,2006,2006.833333,38.83333333,-93.647105,42.050084,2.3325955311036974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
909254010,1228,7155,7,8,1918,1990,0.0,0.0,0.0,600.0,628,600,1,3,1,215.0,308,5,2009,2009.416667,19.41666667,-93.663509,42.020783,2.231486168682339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
527107130,1628,8400,7,5,1996,1997,32.0,284.0,0.0,384.0,958,670,2,3,1,390.0,120,6,2009,2009.5,12.5,-93.643729,42.046962,2.0561491723482477,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
902304040,2210,9900,6,4,1880,1950,0.0,0.0,0.0,1008.0,1178,1032,2,5,0,205.0,48,5,2007,2007.416667,57.41666667,-93.688193,42.016341,3.5261516796720116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
914478110,2048,12760,6,5,1976,1976,0.0,0.0,0.0,1958.0,2048,0,3,5,0,776.0,0,3,2010,2010.25,34.25,-93.6494462,42.0004101,2.1589902798043212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
535325460,2039,21299,7,5,1941,1963,0.0,0.0,0.0,929.0,2039,0,1,3,3,791.0,90,12,2006,2007.0,44.0,-93.625672,42.049996,1.8935416886979288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
924100020,1968,11075,5,4,1969,1969,232.0,562.0,193.0,784.0,1168,800,2,4,1,530.0,494,9,2008,2008.75,39.75,-93.65334,42.049518,2.507108052166515,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
916402215,1256,18265,6,5,1986,1986,228.0,920.0,60.0,1256.0,1256,0,2,3,1,578.0,282,3,2008,2008.25,22.25,-93.620336,42.036223,0.9222128410322779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
907252050,1762,9930,7,5,2002,2002,199.0,456.0,0.0,826.0,878,884,2,3,0,591.0,374,7,2006,2006.583333,4.583333333,-93.6195025,42.0323259,0.6543242726888725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
527354050,1353,10400,6,5,1979,1999,253.0,903.0,0.0,1259.0,1353,0,2,2,1,478.0,381,8,2007,2007.666667,8.666666667,-93.623629,42.031292,0.6074712021958516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
905475510,1298,11200,5,3,1964,1964,0.0,0.0,0.0,1250.0,1298,0,2,3,0,504.0,144,6,2010,2010.5,46.5,-93.622971,42.056673,2.337855313261357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
909254090,1426,7642,7,8,1918,1998,0.0,0.0,0.0,912.0,912,514,1,3,1,216.0,240,6,2007,2007.5,9.5,-93.625297,42.023518,0.2642589157620566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
528250020,1489,8965,7,5,2003,2003,0.0,652.0,0.0,782.0,806,683,2,3,1,400.0,75,6,2009,2009.5,6.5,-93.641677,42.010797,1.3823233334883258,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
531375040,1114,13072,7,5,2004,2005,0.0,0.0,0.0,1114.0,1114,0,1,3,0,576.0,350,5,2009,2009.416667,4.416666667,-93.650361,42.0518,2.5280895723962815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
533250110,1239,11064,8,5,1995,1995,0.0,560.0,670.0,1230.0,1239,0,1,1,1,477.0,196,8,2008,2008.666667,13.66666667,-93.635056,42.055081,2.3508005082553094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
908275110,1560,11767,5,5,1956,1956,259.0,546.0,0.0,1150.0,1560,0,1,2,1,313.0,0,5,2009,2009.416667,53.41666667,-93.629846,42.051673,2.049054724221313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
909176150,856,7890,6,6,1939,1950,0.0,238.0,0.0,856.0,856,0,1,2,1,399.0,166,3,2010,2010.25,60.25,-93.619754,42.054035,2.1516969025581334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
904350045,919,6001,6,5,1940,1950,0.0,368.0,0.0,600.0,600,319,1,3,0,231.0,45,3,2010,2010.25,60.25,-93.691873,42.022077,3.6869414047316504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
535353050,1647,9532,4,6,1953,1953,0.0,595.0,354.0,1105.0,1647,0,1,3,1,280.0,225,2,2007,2007.166667,54.16666667,-93.608195,41.99315,2.142263556799553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
907203060,882,7700,5,5,1972,1972,0.0,138.0,468.0,882.0,882,0,1,3,0,461.0,96,3,2007,2007.25,35.25,-93.6198478,42.030418,0.5219353588808234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
528439030,1616,8688,7,5,2005,2005,228.0,0.0,0.0,1616.0,1616,0,2,3,0,834.0,267,4,2006,2006.333333,1.333333333,-93.66527,42.025996,2.327481019275071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
527180100,1442,11851,7,5,1990,1990,0.0,0.0,0.0,1424.0,1442,0,2,3,0,500.0,542,5,2009,2009.416667,19.41666667,-93.640287,42.063329,2.9773778486393048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
916460020,1491,7777,6,5,1996,1996,203.0,0.0,0.0,1491.0,1491,0,2,3,1,571.0,35,11,2007,2007.916667,11.91666667,-93.690542,42.018411,3.6311645910239396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
535476350,1395,9760,6,7,1963,1984,218.0,717.0,263.0,1395.0,1395,0,1,2,1,440.0,1010,5,2010,2010.416667,26.41666667,-93.657163,42.053911,2.8638487456965267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
909276010,1517,11435,8,7,1929,1950,0.0,0.0,0.0,792.0,792,725,1,3,2,400.0,0,6,2006,2006.5,56.5,-93.628654,42.036023,1.0063414372265242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
908103090,1088,8308,4,6,1963,1963,20.0,132.0,841.0,1088.0,1088,0,1,2,0,520.0,0,6,2007,2007.5,44.5,-93.6790752,42.0365385,3.1713369691305746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
903426180,1962,8094,4,5,1915,1950,0.0,0.0,0.0,888.0,888,1074,1,4,1,572.0,524,6,2010,2010.5,60.5,-93.618297,42.029281,0.4541954042795179,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
527354160,2044,10400,7,6,1980,1988,280.0,0.0,0.0,738.0,1277,767,2,3,1,489.0,101,3,2008,2008.25,20.25,-93.627767,42.060111,2.599924412023165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
534403440,1440,9350,5,6,1964,1964,0.0,360.0,0.0,720.0,720,720,1,4,1,480.0,272,7,2006,2006.583333,42.58333333,-93.625976,42.045706,1.6041019878703462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
535426260,1253,10920,6,5,1960,1960,212.0,733.0,0.0,1253.0,1253,0,1,2,1,352.0,389,5,2008,2008.416667,48.41666667,-93.604047,42.038948,1.3880980496579045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
923225490,874,9858,5,6,1968,1968,0.0,510.0,0.0,864.0,874,0,1,3,0,288.0,33,11,2009,2009.916667,41.91666667,-93.689091,42.026372,3.551529933409486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
534129370,1336,9600,5,5,1969,1969,128.0,553.0,147.0,1288.0,1336,0,2,3,1,502.0,323,8,2009,2009.666667,40.66666667,-93.606856,41.988729,2.454389138204597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
903232100,1426,6240,5,7,1930,1992,0.0,0.0,0.0,966.0,1014,412,1,3,1,230.0,270,7,2007,2007.583333,15.58333333,-93.677553,42.021041,2.952292743658981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
902201110,1328,6000,5,7,1950,1970,0.0,384.0,0.0,768.0,768,560,1,3,0,308.0,12,3,2009,2009.25,39.25,-93.673518,42.034595,2.8587767884734614,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
909179020,3082,15863,7,3,1920,1970,0.0,523.0,0.0,824.0,1687,998,2,5,2,672.0,199,8,2009,2009.666667,39.66666667,-93.615536,42.0357,0.9185431562032693,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
534403280,1251,8800,6,6,1964,1964,425.0,553.0,0.0,1251.0,1251,0,1,3,2,461.0,116,3,2006,2006.25,42.25,-93.614751,42.045473,1.5859502741927798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
