PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenQual,Fireplaces,GarageType,GarageArea,PavedDrive,OurdoorSpace,MoSold,YrSold,YrMoSold,AgeSold,SaleCondition
903227090,1412,132500,50,RM,6000,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,1950,None,0,TA,Fa,CBlock,TA,TA,No,Unf,0,Unf,0,780,Ex,Y,FuseF,825,587,1,4,TA,1,Detchd,280,Y,45,5,2009,2009.416667,59.41666667,Normal
905107300,1040,160500,80,RL,7176,IR1,Lvl,CulDSac,Sawyer,1Fam,SLvl,6,6,1978,1978,BrkFace,200,TA,TA,CBlock,TA,Gd,Gd,GLQ,794,Unf,0,960,Fa,Y,SBrkr,1040,0,1,3,TA,1,Detchd,616,Y,311,7,2006,2006.583333,28.58333333,Normal
903401070,1376,165000,50,RL,8850,Reg,Bnk,Inside,BrkSide,1Fam,1.5Fin,6,7,1920,1950,None,0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0,768,Ex,Y,SBrkr,752,624,1,3,Gd,0,Detchd,576,P,198,2,2007,2007.166667,57.16666667,Normal
903230100,1301,100000,30,RM,6911,Reg,Lvl,FR2,BrkSide,1Fam,1Story,5,5,1924,1950,None,0,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,1145,TA,Y,SBrkr,1301,0,1,2,Fa,0,Detchd,440,Y,0,10,2009,2009.833333,59.83333333,Normal
527105010,1629,189900,60,RL,13830,IR1,Lvl,Inside,Gilbert,1Fam,2Story,5,5,1997,1998,None,0,TA,TA,PConc,Gd,TA,No,GLQ,791,Unf,0,928,Gd,Y,SBrkr,928,701,2,3,TA,1,Attchd,482,Y,246,3,2010,2010.25,12.25,Normal
528480020,1761,227875,60,FV,10207,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,6,2007,2007,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,874,Ex,Y,SBrkr,874,887,3,3,Gd,0,Attchd,578,Y,249,8,2007,2007.666667,0.666666667,Partial
527402130,936,111900,20,RL,10295,Reg,Lvl,FR2,NAmes,1Fam,1Story,4,6,1969,1969,BrkFace,72,TA,TA,CBlock,Gd,TA,Mn,Rec,252,Unf,0,936,TA,Y,SBrkr,936,0,1,2,TA,0,Attchd,288,Y,16,9,2008,2008.75,39.75,Normal
909251080,1316,145000,70,RL,8969,Reg,Bnk,Inside,Crawfor,1Fam,2Story,6,6,1926,1950,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,379,Unf,0,644,Ex,Y,SBrkr,672,644,1,2,TA,1,Detchd,369,P,192,7,2008,2008.583333,58.58333333,Normal
908201120,1440,118000,90,RL,12108,Reg,Lvl,Inside,Edwards,Duplex,1Story,4,4,1955,1955,BrkFace,270,TA,TA,CBlock,TA,TA,No,ALQ,133,Unf,0,1440,TA,N,FuseF,1440,0,2,4,Fa,0,,0,Y,0,9,2008,2008.75,53.75,Normal
533221080,1524,166000,160,FV,2998,Reg,Lvl,Inside,Somerst,TwnhsE,2Story,6,5,2000,2000,BrkFace,513,Gd,TA,PConc,Gd,TA,No,GLQ,353,Unf,0,756,Ex,Y,SBrkr,768,756,2,2,Gd,0,Detchd,440,Y,32,6,2006,2006.5,6.5,Normal
535178100,1370,148000,80,RL,10000,Reg,Lvl,Corner,NAmes,1Fam,SLvl,5,6,1956,1956,BrkFace,272,TA,TA,CBlock,TA,TA,Av,BLQ,678,Rec,281,1058,Ex,Y,SBrkr,1370,0,1,3,TA,1,Basment,300,Y,311,2,2006,2006.166667,50.16666667,Normal
535457050,925,99000,20,RL,7000,Reg,Lvl,Corner,NAmes,1Fam,1Story,5,6,1961,1961,None,0,TA,TA,Slab,,,,,0,,0,0,Gd,Y,SBrkr,925,0,1,3,TA,0,Attchd,300,Y,0,7,2007,2007.583333,46.58333333,Normal
923226270,630,86000,180,RM,1526,Reg,Lvl,Inside,MeadowV,Twnhs,SFoyer,4,8,1970,2002,None,0,TA,Gd,CBlock,Gd,TA,Av,GLQ,515,Unf,0,630,TA,Y,SBrkr,630,0,1,1,Gd,0,Attchd,286,Y,0,5,2009,2009.416667,7.416666667,Normal
535105090,1431,165000,80,RL,9150,IR1,Lvl,Corner,NAmes,1Fam,SLvl,6,5,1962,1962,BrkFace,305,TA,TA,CBlock,Gd,TA,Gd,GLQ,371,Unf,0,1099,Gd,Y,SBrkr,1431,0,1,3,TA,1,Basment,296,Y,174,12,2008,2009,47,Normal
533253070,1226,211500,120,RL,3782,IR1,Lvl,CulDSac,Greens,TwnhsE,1Story,8,5,1981,1981,None,0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,960,Unf,0,1226,TA,Y,SBrkr,1226,0,1,1,Gd,2,Attchd,484,Y,211,9,2009,2009.75,28.75,Normal
907280170,1417,210000,20,RL,8750,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,5,1997,1998,BrkFace,209,Gd,TA,PConc,Gd,TA,Av,GLQ,1111,Unf,0,1417,Ex,Y,SBrkr,1417,0,2,3,Gd,1,Attchd,511,Y,177,8,2009,2009.666667,11.66666667,Normal
914476450,1689,228500,20,RL,9990,Reg,Lvl,Inside,Mitchel,1Fam,1Story,4,5,1991,1991,None,0,TA,TA,PConc,Gd,TA,No,ALQ,1383,Unf,0,1680,Gd,Y,SBrkr,1689,0,2,3,TA,1,Attchd,432,Y,548,7,2008,2008.583333,17.58333333,Normal
535327200,928,132000,20,RL,13300,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1956,2000,None,0,TA,TA,CBlock,Gd,TA,No,Rec,377,Unf,0,928,TA,Y,SBrkr,928,0,1,2,TA,0,Attchd,252,Y,417,6,2007,2007.5,7.5,Normal
528441090,2490,468000,20,RL,11128,Reg,Lvl,Corner,Somerst,1Fam,1Story,9,5,2005,2006,Stone,198,Ex,TA,PConc,Ex,TA,Gd,GLQ,2158,Unf,0,2458,Ex,Y,SBrkr,2490,0,2,2,Ex,2,Attchd,795,Y,296,10,2009,2009.833333,3.833333333,Normal
906426195,1953,240000,60,RL,53107,IR2,Low,Corner,ClearCr,1Fam,2Story,6,5,1992,1992,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,985,Unf,0,1580,Ex,Y,SBrkr,1079,874,2,3,Gd,2,Attchd,501,Y,447,6,2007,2007.5,15.5,Normal
534275170,958,151500,20,RL,12772,IR1,Lvl,CulDSac,NAmes,1Fam,1Story,6,8,1960,1998,None,0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,958,TA,Y,SBrkr,958,0,1,2,TA,0,Attchd,301,Y,0,4,2007,2007.333333,9.333333333,Normal
923226180,630,73000,180,RM,1470,Reg,Lvl,Inside,MeadowV,Twnhs,SFoyer,4,6,1970,1970,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,522,Unf,0,630,TA,Y,SBrkr,630,0,1,1,TA,0,,0,Y,0,4,2006,2006.333333,36.33333333,Normal
923226320,630,75500,180,RM,1491,Reg,Lvl,Inside,MeadowV,TwnhsE,SFoyer,4,6,1972,1972,None,0,TA,TA,CBlock,Gd,TA,Av,LwQ,150,GLQ,480,630,Ex,Y,SBrkr,630,0,1,1,TA,0,,0,Y,120,5,2010,2010.416667,38.41666667,Normal
528118050,2290,500067,20,RL,17169,IR2,Lvl,CulDSac,NridgHt,1Fam,1Story,10,5,2007,2007,BrkFace,970,Ex,TA,PConc,Ex,TA,Av,GLQ,1684,Unf,0,2320,Ex,Y,SBrkr,2290,0,2,2,Ex,1,Attchd,1174,Y,222,8,2007,2007.666667,0.666666667,Partial
916253320,1502,330000,120,RM,9763,IR1,Lvl,Inside,GrnHill,TwnhsE,1Story,7,5,1998,1998,BrkFace,239,Gd,TA,PConc,Gd,TA,No,GLQ,1102,ALQ,72,1502,Ex,Y,SBrkr,1502,0,1,1,Gd,1,Attchd,286,Y,0,9,2007,2007.75,9.75,Normal
904300150,1224,107500,50,RL,10632,IR1,Lvl,Inside,ClearCr,1Fam,1.5Fin,5,3,1917,1950,None,0,TA,TA,BrkTil,Gd,Fa,No,Unf,0,Unf,0,689,Gd,N,SBrkr,725,499,1,3,Po,0,Detchd,180,N,248,1,2010,2010.083333,60.08333333,Normal
533236050,1739,172500,160,FV,2645,Reg,Lvl,Inside,Somerst,Twnhs,2Story,8,5,1999,2000,BrkFace,456,Gd,TA,PConc,Gd,TA,No,GLQ,649,Unf,0,970,Ex,Y,SBrkr,983,756,2,3,Gd,0,Attchd,480,Y,115,8,2009,2009.666667,9.666666667,Abnorml
527354160,2044,185000,60,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,2Story,7,6,1980,1988,BrkFace,280,TA,TA,CBlock,Gd,TA,Mn,Unf,0,Unf,0,738,TA,Y,SBrkr,1277,767,2,3,TA,1,Attchd,489,Y,101,3,2008,2008.25,20.25,Normal
528435040,1726,311872,20,RL,9416,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,5,2007,2007,Stone,205,Ex,TA,PConc,Ex,TA,No,GLQ,1126,Unf,0,1726,Ex,Y,SBrkr,1726,0,2,3,Ex,1,Attchd,786,Y,575,9,2007,2007.75,0.75,Partial
534129230,1790,165150,60,RL,10400,Reg,Lvl,Inside,NWAmes,1Fam,2Story,6,5,1972,1972,None,288,TA,TA,CBlock,TA,TA,No,Rec,247,Unf,0,732,Gd,Y,SBrkr,1012,778,1,4,TA,1,Attchd,484,Y,295,11,2006,2006.916667,34.91666667,Normal
535325350,1056,125000,20,RL,13600,Reg,Bnk,Inside,NAmes,1Fam,1Story,5,6,1955,1955,None,0,TA,TA,CBlock,TA,TA,No,Rec,144,BLQ,912,1056,Gd,Y,SBrkr,1056,0,1,3,TA,0,Attchd,300,Y,0,11,2006,2006.916667,51.91666667,Normal
902408080,2554,159500,70,RM,10800,Reg,Bnk,Inside,OldTown,1Fam,2Story,7,8,1890,1998,None,0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,Ex,Y,SBrkr,1576,978,1,3,TA,0,Detchd,704,P,191,7,2007,2007.583333,9.583333333,Normal
916455050,1312,180500,20,RL,6718,IR1,Lvl,Inside,Timber,1Fam,1Story,8,5,2001,2001,BrkFace,86,Gd,TA,PConc,Ex,TA,Mn,GLQ,250,Unf,0,1267,Ex,Y,SBrkr,1312,0,2,2,Gd,0,Attchd,471,Y,284,1,2007,2007.083333,6.083333333,Normal
909276200,1308,160000,50,RL,9600,IR1,HLS,Inside,Crawfor,1Fam,1.5Fin,5,7,1940,1950,None,0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428,Unf,0,728,Ex,Y,SBrkr,976,332,1,2,TA,2,Detchd,256,Y,70,6,2009,2009.5,59.5,Normal
534277060,907,109008,20,RL,8593,IR1,Lvl,Inside,NAmes,1Fam,1Story,4,6,1957,1957,None,0,TA,TA,CBlock,TA,TA,No,Rec,288,Unf,0,907,Ex,Y,SBrkr,907,0,1,3,TA,0,Detchd,352,Y,0,7,2008,2008.583333,51.58333333,Normal
905107280,1034,153000,85,RL,7703,IR1,Lvl,CulDSac,Sawyer,1Fam,SFoyer,6,8,1978,1978,BrkCmn,40,TA,TA,CBlock,Gd,TA,Gd,ALQ,450,Unf,0,450,Ex,Y,SBrkr,1034,0,1,3,TA,1,Basment,504,Y,311,5,2008,2008.416667,30.41666667,Normal
923204050,1040,132250,20,RL,25286,Reg,HLS,Inside,Mitchel,1Fam,1Story,4,5,1963,1963,None,0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0,1064,Gd,Y,SBrkr,1040,0,1,3,TA,0,Attchd,648,Y,0,1,2007,2007.083333,44.08333333,Normal
531376050,1585,184900,60,RL,7632,IR1,Lvl,Inside,SawyerW,1Fam,2Story,7,5,2005,2005,BrkFace,96,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,784,Ex,Y,SBrkr,831,754,2,3,Gd,0,Attchd,449,Y,177,3,2006,2006.25,1.25,Normal
903454010,1355,127000,70,RM,6882,Reg,Lvl,Inside,IDOTRR,1Fam,2Story,6,7,1914,2006,None,0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,684,TA,Y,SBrkr,773,582,1,3,Gd,0,,0,Y,251,3,2007,2007.25,1.25,Normal
906412010,2276,475000,20,RL,11778,Reg,Lvl,Inside,CollgCr,1Fam,1Story,9,5,2008,2008,Stone,554,Gd,TA,PConc,Gd,TA,Gd,GLQ,2085,Unf,0,2271,Ex,Y,SBrkr,2276,0,2,3,Ex,2,Attchd,1348,Y,325,6,2008,2008.5,0.5,Abnorml
535301060,1154,142000,20,RL,11556,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,9,1953,2006,None,0,TA,Ex,CBlock,TA,TA,No,BLQ,408,Unf,0,864,Gd,Y,SBrkr,1154,0,1,3,Ex,0,Detchd,336,Y,63,7,2007,2007.583333,1.583333333,Normal
534453080,808,112000,20,RL,5175,Reg,Lvl,Inside,BrkSide,1Fam,1Story,5,8,1958,2000,None,0,TA,TA,CBlock,TA,TA,No,BLQ,150,ALQ,404,808,Ex,Y,SBrkr,808,0,1,2,TA,0,Detchd,308,N,143,7,2007,2007.583333,7.583333333,Normal
911102180,1049,80900,50,C (all),5150,Reg,Lvl,Corner,IDOTRR,1Fam,1.5Fin,4,7,1910,2000,None,0,TA,TA,PConc,Po,TA,No,Unf,0,Unf,0,356,TA,N,FuseA,671,378,1,2,TA,0,Detchd,195,N,0,5,2008,2008.416667,8.416666667,Normal
535403210,1105,135000,20,RL,10454,IR1,Lvl,Corner,NAmes,1Fam,1Story,6,6,1957,1957,Stone,143,TA,TA,CBlock,TA,TA,No,Rec,546,Unf,0,1105,Gd,Y,FuseA,1105,0,1,3,TA,0,Detchd,308,Y,0,4,2009,2009.333333,52.33333333,Normal
531382120,1679,193500,20,RL,8125,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,5,1994,1998,BrkFace,258,TA,TA,PConc,Gd,TA,No,GLQ,1138,Unf,0,1408,Ex,Y,SBrkr,1679,0,2,3,Gd,1,Attchd,575,Y,266,10,2008,2008.833333,10.83333333,Normal
916455120,1440,232500,20,RL,11202,IR1,Lvl,Inside,Timber,1Fam,1Story,8,5,2003,2003,BrkFace,206,Gd,TA,PConc,Ex,TA,Av,GLQ,1029,Unf,0,1432,Ex,Y,SBrkr,1440,0,2,3,Gd,1,Attchd,467,Y,280,6,2008,2008.5,5.5,Normal
905475510,1298,114000,20,RL,11200,IR1,Lvl,CulDSac,Edwards,1Fam,1Story,5,3,1964,1964,None,0,TA,Fa,CBlock,TA,TA,Mn,Unf,0,Unf,0,1250,Ex,Y,SBrkr,1298,0,2,3,TA,0,Detchd,504,N,144,6,2010,2010.5,46.5,Normal
916326090,2279,257000,20,RL,19958,Reg,Lvl,Inside,Timber,1Fam,1Story,6,8,1958,1995,BrkFace,1224,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,585,Gd,Y,SBrkr,2279,0,2,4,Gd,1,Attchd,461,Y,412,7,2007,2007.583333,12.58333333,Normal
909101140,1604,117000,50,RL,10998,Reg,Lvl,Inside,Edwards,1Fam,1.5Fin,5,5,1941,1960,None,0,TA,TA,CBlock,TA,TA,No,LwQ,408,BLQ,420,984,Ex,Y,SBrkr,984,620,2,3,TA,0,Detchd,660,Y,68,7,2009,2009.583333,49.58333333,Normal
907260050,1932,213000,60,RL,8749,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,5,2003,2003,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,654,Unf,0,979,Ex,Y,SBrkr,992,940,2,3,Gd,1,Attchd,610,Y,120,6,2007,2007.5,4.5,Normal
907131090,1661,212000,60,RL,10667,IR2,Lvl,CulDSac,CollgCr,1Fam,2Story,7,6,1996,1996,None,0,Gd,TA,PConc,Gd,TA,Av,GLQ,385,ALQ,344,799,Ex,Y,SBrkr,827,834,2,3,Gd,1,Attchd,550,Y,219,4,2009,2009.333333,13.33333333,Normal
903206160,1827,202500,70,RL,11737,IR1,Bnk,Inside,BrkSide,1Fam,2Story,6,7,1924,1996,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,848,TA,N,SBrkr,1017,810,1,2,TA,1,Detchd,240,Y,105,5,2006,2006.416667,10.41666667,Normal
528222020,1492,185101,60,RL,9073,IR1,Lvl,Inside,Gilbert,1Fam,2Story,7,5,2006,2006,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,738,Ex,Y,SBrkr,738,754,2,3,Gd,0,Attchd,440,Y,132,10,2006,2006.833333,0.833333333,Partial
526352090,1277,167000,20,RL,10628,Reg,Lvl,Inside,NAmes,1Fam,1Story,7,5,1970,1970,None,0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,778,Unf,0,1277,TA,Y,SBrkr,1277,0,1,2,TA,1,Attchd,526,Y,176,4,2007,2007.333333,37.33333333,Normal
534201280,1052,138500,20,RL,8400,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1968,1968,BrkFace,168,TA,TA,CBlock,TA,TA,Av,BLQ,1016,Unf,0,1052,Gd,Y,SBrkr,1052,0,1,3,TA,0,Attchd,288,Y,356,11,2006,2006.916667,38.91666667,Normal
908102330,1220,102000,20,RL,8877,Reg,Lvl,Inside,Edwards,1Fam,1Story,4,5,1951,1951,None,0,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,836,TA,Y,FuseF,1220,0,1,2,TA,0,Detchd,396,Y,0,4,2006,2006.333333,55.33333333,Normal
906385010,1226,198900,20,RL,10402,IR1,Lvl,Corner,CollgCr,1Fam,1Story,7,5,2009,2009,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1226,Ex,Y,SBrkr,1226,0,2,3,Gd,0,Attchd,740,Y,36,5,2010,2010.416667,1.416666667,Normal
534276230,1712,145000,90,RL,8393,Reg,Lvl,Corner,NAmes,Duplex,1Story,5,5,1959,2005,BrkFace,122,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0,1626,Ex,Y,SBrkr,1712,0,2,4,TA,0,Attchd,588,Y,326,6,2006,2006.5,1.5,Family
906420020,1915,220000,60,RL,10041,IR1,Lvl,Inside,SawyerW,1Fam,2Story,8,5,1992,1992,None,0,Gd,TA,PConc,Gd,TA,Mn,GLQ,789,Unf,0,908,Ex,Y,SBrkr,927,988,2,3,Gd,1,Attchd,506,Y,270,2,2006,2006.166667,14.16666667,Abnorml
527404120,882,126000,20,RL,8400,Reg,Lvl,Corner,NAmes,1Fam,1Story,4,5,1970,1970,None,0,TA,TA,CBlock,TA,TA,No,ALQ,804,Rec,78,882,TA,Y,SBrkr,882,0,1,2,TA,0,Attchd,525,Y,240,4,2010,2010.333333,40.33333333,Normal
907192010,1861,200000,60,RL,13450,IR1,Lvl,Corner,CollgCr,1Fam,2Story,7,5,2002,2002,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,700,Unf,0,916,Ex,Y,SBrkr,920,941,2,3,Gd,0,BuiltIn,492,Y,237,6,2006,2006.5,4.5,Normal
527131030,1659,278000,120,RL,5664,IR1,Lvl,Inside,StoneBr,TwnhsE,1Story,8,5,2000,2000,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1158,Unf,0,1501,Ex,Y,SBrkr,1659,0,2,2,Ex,1,Attchd,499,Y,271,10,2009,2009.833333,9.833333333,Normal
527452290,1387,145000,20,RL,7514,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,7,1967,1975,None,0,TA,TA,CBlock,TA,TA,Mn,ALQ,373,Rec,108,943,TA,Y,SBrkr,1387,0,1,3,TA,1,Attchd,300,Y,240,9,2006,2006.75,31.75,Normal
907250030,1978,318000,20,RL,10389,Reg,Lvl,Inside,CollgCr,1Fam,1Story,8,5,2003,2003,BrkFace,320,Gd,TA,PConc,Gd,TA,No,GLQ,1682,Unf,0,1978,Ex,Y,SBrkr,1978,0,2,3,Gd,1,Attchd,850,Y,213,5,2010,2010.416667,7.416666667,Normal
909251040,1298,146500,50,RL,6821,Reg,HLS,Inside,Crawfor,1Fam,1.5Fin,6,7,1921,2005,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,113,Unf,0,651,Gd,Y,SBrkr,759,539,2,2,TA,1,Detchd,240,P,384,8,2007,2007.666667,2.666666667,Normal
535377100,720,86900,50,RL,7008,Reg,Lvl,Corner,OldTown,1Fam,1.5Fin,4,8,1900,1998,None,0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,448,Ex,Y,SBrkr,448,272,1,1,Fa,0,Attchd,280,Y,70,3,2006,2006.25,8.25,Normal
528174050,1358,213000,120,RL,6904,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,6,5,2005,2005,Stone,240,Gd,TA,PConc,Gd,TA,Av,ALQ,836,Unf,0,1358,Ex,Y,SBrkr,1358,0,2,2,Gd,1,Attchd,484,Y,228,8,2009,2009.666667,4.666666667,Normal
533128090,1624,262000,20,RL,12461,Reg,Lvl,Corner,NoRidge,1Fam,1Story,8,5,1994,1995,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1456,Unf,0,1624,Ex,Y,SBrkr,1624,0,2,2,Gd,1,Attchd,757,Y,306,7,2006,2006.583333,11.58333333,Normal
533250110,1239,217500,120,RL,11064,IR2,Lvl,CulDSac,Veenker,TwnhsE,1Story,8,5,1995,1995,None,0,Gd,TA,PConc,Gd,TA,Gd,LwQ,560,GLQ,670,1230,Ex,Y,SBrkr,1239,0,1,1,Gd,1,Attchd,477,Y,196,8,2008,2008.666667,13.66666667,Normal
908186040,1072,148000,180,RM,3675,Reg,Lvl,Inside,Edwards,TwnhsE,SLvl,6,5,2005,2005,BrkFace,80,TA,TA,PConc,Gd,TA,Gd,GLQ,459,Unf,0,547,Ex,Y,SBrkr,1072,0,1,2,TA,0,Basment,525,Y,28,6,2008,2008.5,3.5,Normal
903231050,884,113000,45,RM,6120,Reg,Lvl,Inside,BrkSide,1Fam,1.5Unf,5,7,1939,1950,None,0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,884,Ex,Y,SBrkr,884,0,1,2,TA,0,Detchd,240,Y,136,7,2007,2007.583333,57.58333333,Normal
908152110,1398,160500,60,RL,7200,Reg,Lvl,Inside,Edwards,1Fam,2Story,6,7,1976,2001,None,0,TA,TA,CBlock,TA,TA,Av,ALQ,288,Unf,0,684,TA,Y,SBrkr,684,714,1,3,TA,1,Attchd,440,Y,0,2,2008,2008.166667,7.166666667,Normal
535476110,941,145000,90,RL,8604,IR1,Lvl,Inside,NAmes,Duplex,SFoyer,5,7,1978,1978,BrkFace,124,TA,Gd,CBlock,Gd,TA,Av,GLQ,941,Unf,0,941,Gd,Y,SBrkr,941,0,1,2,Gd,0,Attchd,564,Y,40,11,2009,2009.916667,31.91666667,Normal
533250050,1288,245500,120,RL,14963,IR2,Lvl,Inside,Veenker,TwnhsE,1Story,8,5,1996,1996,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,786,Unf,0,1260,Ex,Y,SBrkr,1288,0,1,1,Ex,2,Attchd,500,Y,374,12,2008,2009,13,Normal
535325340,1005,133500,20,RL,11050,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,5,1956,1956,None,0,TA,TA,CBlock,TA,TA,No,LwQ,488,Unf,0,1005,Ex,Y,SBrkr,1005,0,1,2,TA,1,Attchd,319,Y,288,7,2006,2006.583333,50.58333333,Normal
909475050,1696,198000,20,RL,20693,IR1,Bnk,Corner,Crawfor,1Fam,1Story,7,5,1971,1971,BrkFace,652,TA,TA,CBlock,Gd,TA,No,Rec,434,Unf,0,1696,Ex,Y,SBrkr,1696,0,2,3,TA,2,Attchd,625,Y,146,2,2007,2007.166667,36.16666667,Normal
907196020,1541,205000,20,RL,13704,IR1,Lvl,Corner,CollgCr,1Fam,1Story,7,5,2001,2002,BrkFace,150,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1541,Ex,Y,SBrkr,1541,0,2,3,Gd,1,Attchd,843,Y,549,1,2006,2006.083333,4.083333333,Normal
533130160,2225,285000,60,RL,11134,Reg,Lvl,Inside,NoRidge,1Fam,2Story,8,5,1992,1993,BrkFace,180,Gd,TA,PConc,Gd,TA,No,GLQ,1129,Unf,0,1390,Ex,Y,SBrkr,1402,823,2,4,Gd,1,Attchd,713,Y,228,6,2010,2010.5,17.5,Normal
535102010,1280,175000,85,RL,10050,IR1,Lvl,Inside,NAmes,1Fam,SFoyer,5,6,1966,1966,BrkFace,87,TA,TA,CBlock,TA,TA,Av,GLQ,602,Unf,0,793,Ex,Y,SBrkr,1280,0,2,3,TA,1,Basment,432,Y,180,6,2007,2007.5,41.5,Normal
531475220,1882,160000,90,RL,8250,Reg,Lvl,Inside,SawyerW,Duplex,2Story,6,7,1981,1981,None,0,TA,TA,Slab,,,,,0,,0,0,TA,Y,SBrkr,964,918,2,4,TA,2,Attchd,612,Y,0,5,2009,2009.416667,28.41666667,Normal
527325070,2872,272000,60,RL,12227,IR1,Lvl,Corner,NWAmes,1Fam,2Story,6,7,1977,1995,BrkFace,424,TA,Gd,CBlock,Gd,Gd,No,ALQ,896,Unf,0,1330,TA,Y,SBrkr,1542,1330,2,4,TA,1,Attchd,619,Y,832,7,2008,2008.583333,13.58333333,Normal
911175440,1396,115000,190,C (all),9000,Reg,Lvl,Inside,IDOTRR,2fmCon,1.5Fin,5,6,1951,1951,None,0,Fa,Fa,CBlock,TA,TA,Mn,Unf,0,Unf,0,660,TA,N,SBrkr,1060,336,2,4,TA,0,,0,Y,0,10,2006,2006.833333,55.83333333,Abnorml
903226160,1132,134000,50,RM,6000,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,7,1939,1950,None,0,TA,TA,BrkTil,TA,Gd,No,BLQ,452,LwQ,12,608,TA,Y,SBrkr,608,524,1,2,TA,0,Detchd,240,Y,128,4,2010,2010.333333,60.33333333,Abnorml
902134100,899,78000,30,RM,6756,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,6,1910,1950,None,0,TA,TA,BrkTil,TA,Gd,No,Unf,0,Unf,0,481,TA,N,FuseA,899,0,1,2,TA,0,Detchd,200,P,96,9,2008,2008.75,58.75,Normal
902111010,844,111500,30,RM,5633,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,7,1925,1950,None,0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,844,TA,Y,SBrkr,844,0,1,2,TA,0,Detchd,216,N,254,7,2006,2006.583333,56.58333333,Normal
535381040,2377,142900,50,RL,10410,Reg,Lvl,Inside,OldTown,1Fam,1.5Fin,4,5,1915,1950,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1313,TA,Y,SBrkr,1313,0,2,3,Gd,1,Detchd,528,Y,432,6,2009,2009.5,59.5,Normal
910202060,1154,125500,50,RM,5436,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,4,8,1922,2007,None,0,TA,Gd,BrkTil,TA,TA,No,BLQ,735,Unf,0,796,Gd,Y,SBrkr,796,358,1,3,Gd,0,Detchd,240,N,96,5,2010,2010.416667,3.416666667,Normal
